id,created_at,edit_history_tweet_ids,text,withheld,clean_text
1.397846349526229e+18,2021-05-27 09:25:15+00:00,['1397846349526228994'],well how nice you finna let us breathe for a bit after this one 😵‍💫 https://t.co/zUfQ2VVB0c,,well nice finna let breathe bit one
1.3973453867764326e+18,2021-05-26 00:14:36+00:00,['1397345386776432640'],y’all peep this bigass 4? https://t.co/mIiHQowIff,,yall peep bigass
1.3970067157957468e+18,2021-05-25 01:48:50+00:00,['1397006715795746822'],"don’t take life for granted
don’t take life too serious",,dont take life granted dont take life serious
1.3959296806503793e+18,2021-05-22 02:29:05+00:00,['1395929680650379265'],"@Danez_Smif yo, her pen moving on this debut",,pen moving debut
1.395928612910551e+18,2021-05-22 02:24:51+00:00,['1395928612910551045'],"drunk of dom, silk and gators
spitting words, make a bird
tell they flock see ya later

whether, drunk or high
skunk or thai
nxgga play against
some player shxt
slugs gon fly

that whole verse truly 😌 https://t.co/9fPdVY6glJ",,drunk dom silk gator spitting word make bird tell flock see later whether drunk high skunk thai nxgga play player shxt slug gon fly whole verse truly
1.395913599231664e+18,2021-05-22 01:25:11+00:00,['1395913599231664128'],this really be it for me https://t.co/3suAKk6KPY,,really
1.395839988038873e+18,2021-05-21 20:32:41+00:00,['1395839988038873094'],ooo the concept of the show 🔥🔥🔥 https://t.co/OyMdPFV0IM,,ooo concept show
1.3957858780988293e+18,2021-05-21 16:57:40+00:00,['1395785878098829312'],🚕🚕🚕 https://t.co/PlBgPzvJiu,,
1.3957737365198643e+18,2021-05-21 16:09:25+00:00,['1395773736519864322'],@donwill let the streets tell it then it’s definitely the first 😂,,let street tell definitely first
1.3948118209517076e+18,2021-05-19 00:27:07+00:00,['1394811820951707657'],tweeting in solidarity for everybody who’s allergies beat they ass today https://t.co/TP63HtCZq8,,tweeting solidarity everybody allergy beat today
1.3941371690993828e+18,2021-05-17 03:46:17+00:00,['1394137169099382784'],running this back two weeks later to emphasize being in love with a BLACK WOMAN &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; https://t.co/RSpZfkBkbP,,running back two week later emphasize love black woman gtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgt
1.393364049291776e+18,2021-05-15 00:34:11+00:00,['1393364049291776008'],@MiniMcBooom they know what time it is you got it!,,know time got
1.3933568655101993e+18,2021-05-15 00:05:38+00:00,['1393356865510199301'],where do i pullup to talk about how olivia rodrigo doesn’t miss?,,pullup talk olivia rodrigo doesnt miss
1.3933242461144392e+18,2021-05-14 21:56:01+00:00,['1393324246114439171'],wait so lvrn finna carve a lane in rap too? 👀,,wait lvrn finna carve lane rap
1.393311335824429e+18,2021-05-14 21:04:43+00:00,['1393311335824429064'],@DRUM_FU @MarcBTheGod squad up i wanna get into apex more,,squad wanna get apex
1.3928471042472796e+18,2021-05-13 14:20:02+00:00,['1392847104247279622'],eid mubarak my habibis and habibtis 💫,,eid mubarak habibis habibtis
1.3927091378600796e+18,2021-05-13 05:11:48+00:00,['1392709137860079616'],@girlsinrap @itslakeyah solid project front to back. “look at me” “too much” and “young and ratchet” three of my favorites 🔥,,solid project front back look much young ratchet three favorite
1.3926041260228813e+18,2021-05-12 22:14:31+00:00,['1392604126022881283'],most relatable tweet i’ve seen in a minute https://t.co/EXLDFYwG0U,,relatable tweet ive seen minute
1.3922524627829924e+18,2021-05-11 22:57:08+00:00,['1392252462782992386'],mannn look https://t.co/2KowDAhHqi https://t.co/B1B1ybLqbI,,mannn look
1.392230511268049e+18,2021-05-11 21:29:54+00:00,['1392230511268048899'],@heykelechi oooooooo yea https://t.co/jekCEBUPQI,,oooooooo yea
1.3905160861105723e+18,2021-05-07 03:57:24+00:00,['1390516086110572544'],say alhamdulillah out loud rn you’ll feel lit wallahi 💫,,say alhamdulillah loud youll feel lit wallahi
1.390510258792112e+18,2021-05-07 03:34:14+00:00,['1390510258792112133'],well well y’all uncropped and unhinged huh https://t.co/h8NiJhDJrk,,well well yall uncropped unhinged huh
1.390261963893191e+18,2021-05-06 11:07:36+00:00,['1390261963893190660'],"🌤 this morning’s sky study 🌤

• waning crescent

• ducks flying east in formation

• spotted a yellow canary https://t.co/9CErwa11Df",,morning sky study waning crescent duck flying east formation spotted yellow canary
1.389945633369477e+18,2021-05-05 14:10:37+00:00,['1389945633369477123'],"i love when the artist knows they have a song that is completely their own from how they wrote it, recorded it, etc. a remix could ruin a song that’s already special as is https://t.co/w4pA3YZN7q",,love artist know song completely wrote recorded etc remix could ruin song thats already special
1.3898122583736115e+18,2021-05-05 05:20:38+00:00,['1389812258373611525'],"@LoDunnit ahh bookmarked this over the weekend, but it’s finna carry me through a rainy ass wednesday then huh",,ahh bookmarked weekend finna carry rainy wednesday huh
1.389788308063105e+18,2021-05-05 03:45:28+00:00,['1389788308063105024'],"@_BrittneyCarter muscle shoals, one of my favorite music docs. gets me inspired every time, might start letting it run on silent during sessions https://t.co/8K3gwIouSU",,muscle shoal one favorite music doc get inspired every time might start letting run silent session
1.3896096315641446e+18,2021-05-04 15:55:28+00:00,['1389609631564144642'],@MiniMcBooom i wanna vomit every time i pass it,,wanna vomit every time pas
1.3893617569343775e+18,2021-05-03 23:30:30+00:00,['1389361756934377472'],i love this outlook https://t.co/03yVDoG38b,,love outlook
1.3889901384795218e+18,2021-05-02 22:53:49+00:00,['1388990138479521793'],@sammie_scottie 💫💫💫,,
1.388955971322585e+18,2021-05-02 20:38:03+00:00,['1388955971322585089'],"@MiniMcBooom lol yes, but more of a satchel shape i’m thinking",,lol yes satchel shape thinking
1.3889529100259615e+18,2021-05-02 20:25:53+00:00,['1388952910025961473'],@sammie_scottie might follow your lead,,might follow lead
1.388946905678422e+18,2021-05-02 20:02:02+00:00,['1388946905678422019'],need a telfar sling or side bag asaptually https://t.co/pGoombIfB2,,need telfar sling side bag asaptually
1.388945846864126e+18,2021-05-02 19:57:49+00:00,['1388945846864125961'],@Capn_CoolChris in-unit washer and dryer is a true flex,,inunit washer dryer true flex
1.3889376488997765e+18,2021-05-02 19:25:15+00:00,['1388937648899776522'],you ever think about how the laundromat is such a vulnerable space? ya draws just be out there for ppl to see 😳,,ever think laundromat vulnerable space draw ppl see
1.3887711132751667e+18,2021-05-02 08:23:30+00:00,['1388771113275166727'],felt like a gamer for two seconds 😤 #xboxshare https://t.co/Pm6D6B0K56,,felt like gamer two second
1.3887484588409733e+18,2021-05-02 06:53:28+00:00,['1388748458840973314'],@x_Addicted2MeMe it’s a gem fr!,,gem
1.388746884798419e+18,2021-05-02 06:47:13+00:00,['1388746884798418948'],"this is reminding me that ""be careful"" is such a well written song https://t.co/1xt6B1eu43",,reminding careful well written song
1.3887407640169882e+18,2021-05-02 06:22:54+00:00,['1388740764016988160'],"being in love forreal is a top 2 experience, and not the 2 https://t.co/RFKt9SoM6e",,love forreal top experience
1.3882210148705649e+18,2021-04-30 19:57:36+00:00,['1388221014870564865'],my godbrother really went thru it to achieve this and is just getting started. proud is an understatement. stay glorious bro 💫 https://t.co/2OXTYbbHto,,godbrother really went thru achieve getting started proud understatement stay glorious bro
1.3879404341278188e+18,2021-04-30 01:22:40+00:00,['1387940434127818753'],@LifeWithJRDN thank you!,,thank
1.3879398146081014e+18,2021-04-30 01:20:13+00:00,['1387939814608101382'],@LifeWithJRDN could you drop a link or what to search for the pod?,,could drop link search pod
1.3872755332521902e+18,2021-04-28 05:20:36+00:00,['1387275533252190208'],@LoDunnit gotta throw the panache on it and call it “emerald” https://t.co/VWZAgCA5kD,,gotta throw panache call emerald
1.3872502102088786e+18,2021-04-28 03:39:58+00:00,['1387250210208878593'],capricorn mantra truth be told https://t.co/mH0WDPiMAT,,capricorn mantra truth told
1.3872115205396111e+18,2021-04-28 01:06:14+00:00,['1387211520539611136'],@Mankaprr ahh this is one i need in the collection,,ahh one need collection
1.3871714677045535e+18,2021-04-27 22:27:04+00:00,['1387171467704553476'],did you take the nap or did the nap take you? https://t.co/T2DGs1wqwY,,take nap nap take
1.3868528874065633e+18,2021-04-27 01:21:09+00:00,['1386852887406563335'],this is the biggest of facts 😅 https://t.co/sLtKEoYXo5,,biggest fact
1.386801207730221e+18,2021-04-26 21:55:48+00:00,['1386801207730221057'],@Reneecbull freed from its shackles 😂,,freed shackle
1.386362254141137e+18,2021-04-25 16:51:33+00:00,['1386362254141136898'],"@Leebox learning more about this rn reading ""The Big Leap""",,learning reading big leap
1.3863540608030515e+18,2021-04-25 16:18:59+00:00,['1386354060803051523'],ooo y’all insufferable with the marriage discourse this weekend huh https://t.co/hbb5HRg5O6,,ooo yall insufferable marriage discourse weekend huh
1.3854304443181056e+18,2021-04-23 03:08:52+00:00,['1385430444318105601'],@UniversallyCAPE a weird streets of rage offshoot but i remember having fun playing it,,weird street rage offshoot remember fun playing
1.3841834374440878e+18,2021-04-19 16:33:43+00:00,['1384183437444087816'],just skip to season 3 and be great y’all https://t.co/QJMxNBTpFq,,skip season great yall
1.3839696679333028e+18,2021-04-19 02:24:16+00:00,['1383969667933302786'],say thank you to whoever puts you on to some 🔥,,say thank whoever put
1.3837853214903583e+18,2021-04-18 14:11:44+00:00,['1383785321490358275'],@Copastetik does the 007 have the oversize kind of fit?,,doe oversize kind fit
1.3828856134777692e+18,2021-04-16 02:36:37+00:00,['1382885613477769224'],@SUPERbyCope https://t.co/3DyNXNHF8Y,,
1.3828285394692588e+18,2021-04-15 22:49:50+00:00,['1382828539469258754'],@NickyChulo https://t.co/Asr7x8miYv,,
1.3827674130165514e+18,2021-04-15 18:46:56+00:00,['1382767413016551425'],@_KimChanel_ this definitely will be one of my favorite songs from this year,,definitely one favorite song year
1.3817369205276058e+18,2021-04-12 22:32:07+00:00,['1381736920527605766'],sneezes do nothing but choose violence,,sneeze nothing choose violence
1.380740705933484e+18,2021-04-10 04:33:31+00:00,['1380740705933484051'],gotta admire and adore the people in your platonic relationship too,,gotta admire adore people platonic relationship
1.380555331529478e+18,2021-04-09 16:16:55+00:00,['1380555331529478146'],@Dear_Njams @z__fierce sturdy sturdy‼️,,sturdy sturdy
1.3789003648550298e+18,2021-04-05 02:40:40+00:00,['1378900364855029762'],ya uncle more wholesome or more playa depending on who he favored https://t.co/vwINlP1OXr,,uncle wholesome playa depending favored
1.3788889071405752e+18,2021-04-05 01:55:08+00:00,['1378888907140575233'],ayeee that’s the joint d-nice https://t.co/jHeN4A5kqa,,ayeee thats joint dnice
1.3788872926984274e+18,2021-04-05 01:48:43+00:00,['1378887292698427392'],why do we as a collective stay ready to flame steve harvey?,,collective stay ready flame steve harvey
1.3781950188218e+18,2021-04-03 03:57:52+00:00,['1378195018821799938'],godzilla vs. kong some fire,,godzilla kong fire
1.3781391662617887e+18,2021-04-03 00:15:56+00:00,['1378139166261788677'],free game https://t.co/zSIHYqI8Ra,,free game
1.3780321876610212e+18,2021-04-02 17:10:50+00:00,['1378032187661021192'],@MouseSucks https://t.co/QcIdLZCWPt,,
1.3777587065327657e+18,2021-04-01 23:04:07+00:00,['1377758706532765699'],@SUPERbyCope very ready https://t.co/exNJ27uB8v,,ready
1.3770585900795249e+18,2021-03-31 00:42:07+00:00,['1377058590079524871'],@RuncieDan @TrapitalMedia what app are you using there to mockup the diagrams?,,app using mockup diagram
1.375791322993414e+18,2021-03-27 12:46:27+00:00,['1375791322993414148'],@stayytheartisan @BenFrankIV,,
1.375529544208294e+18,2021-03-26 19:26:14+00:00,['1375529544208293888'],these the “yo lemme hold that real quick” handles https://t.co/C1yRgmyRgU,,lemme hold real quick handle
1.3752872722039398e+18,2021-03-26 03:23:31+00:00,['1375287272203939840'],she outta here https://t.co/uFgblYGCRx,,outta
1.3752170083888128e+18,2021-03-25 22:44:19+00:00,['1375217008388812804'],@vxprada https://t.co/tEnzLRksAp,,
1.375215763821318e+18,2021-03-25 22:39:23+00:00,['1375215763821318145'],only the necessary. if it ain’t a pinned tab or in a tab group on chrome it gets tf closed https://t.co/E9JVKi76Rg,,necessary aint pinned tab tab group chrome get closed
1.3751897479503667e+18,2021-03-25 20:56:00+00:00,['1375189747950366720'],"a true tl cleanser, let’s reset the day https://t.co/S1qA2EyP7I",,true cleanser let reset day
1.3751816699599258e+18,2021-03-25 20:23:54+00:00,['1375181669959925760'],@Naomiwilliams08 what a pen she got ✍🏾,,pen got
1.3751696337083392e+18,2021-03-25 19:36:04+00:00,['1375169633708339207'],mad excited to see where it’ll look best on the desk https://t.co/i4Ii9vTgAx,,mad excited see itll look best desk
1.3751629194119782e+18,2021-03-25 19:09:23+00:00,['1375162919411978243'],not gon lie man i’m a sucker for yogi tea wisdom tags https://t.co/lAXx4Fyfwd,,gon lie man sucker yogi tea wisdom tag
1.3751516465949614e+18,2021-03-25 18:24:36+00:00,['1375151646594961413'],@THEK0UNT @MrJackio got right out of a meeting and hit purchase https://t.co/CcxNZpFTy0,,got right meeting hit purchase
1.3749271095047864e+18,2021-03-25 03:32:22+00:00,['1374927109504786433'],now would be nice https://t.co/UDpVoukp9u https://t.co/lXLnDSKxlk,,would nice
1.3749159074332017e+18,2021-03-25 02:47:51+00:00,['1374915907433201667'],damnnnn khadijah #SnowfallFX,,damnnnn khadijah
1.3747953581491528e+18,2021-03-24 18:48:50+00:00,['1374795358149152772'],give us a lot more years of this plz 🙏🏾 https://t.co/nnTmhbdcrh,,give lot year plz
1.374727880752697e+18,2021-03-24 14:20:42+00:00,['1374727880752697353'],"yes, things need to be said. https://t.co/hcGvFqej4W",,yes thing need said
1.3745697529124004e+18,2021-03-24 03:52:22+00:00,['1374569752912400385'],pain https://t.co/o3NXa6ztCJ,,pain
1.3745691508577444e+18,2021-03-24 03:49:58+00:00,['1374569150857744384'],@DRUM_FU there’s always the dropbox,,always dropbox
1.374497816484016e+18,2021-03-23 23:06:31+00:00,['1374497816484016131'],@AuthentikFlai that’s blessed https://t.co/JI7nX4nArA,,thats blessed
1.3744394814497137e+18,2021-03-23 19:14:42+00:00,['1374439481449713675'],what brand of kombucha is really the one? 🤔,,brand kombucha really one
1.3738034914587443e+18,2021-03-22 01:07:31+00:00,['1373803491458744321'],throw me in the pits imma play https://t.co/zufEJSztkv,,throw pit imma play
1.3737600544747274e+18,2021-03-21 22:14:54+00:00,['1373760054474727425'],@surrealsermons Adams or Focals are the way to go i’d say,,adam focals way say
1.3734752191474893e+18,2021-03-21 03:23:04+00:00,['1373475219147489282'],i can smell the summer that was when i hear that beyoncé x ghostface joint,,smell summer hear beyonc ghostface joint
1.373127397063725e+18,2021-03-20 04:20:57+00:00,['1373127397063725057'],it’s been a Dame good week https://t.co/03QLZ1ffsh,,dame good week
1.3730596608282706e+18,2021-03-19 23:51:48+00:00,['1373059660828270593'],weekend chea [cheer] https://t.co/C7BgResrNj,,weekend chea cheer
1.3728915726568038e+18,2021-03-19 12:43:52+00:00,['1372891572656803846'],@MouseSucks yea...why would you? https://t.co/IBsCOaNjMB,,yeawhy would
1.372191718771155e+18,2021-03-17 14:22:54+00:00,['1372191718771154950'],@BriBoheme @seanbcreative can’t forget where we came from 😂,,cant forget came
1.3716197189776998e+18,2021-03-16 00:29:59+00:00,['1371619718977699841'],got mine! go ahead and secure yours https://t.co/kbPfBUCu4D,,got mine ahead secure
1.3713121132102943e+18,2021-03-15 04:07:40+00:00,['1371312113210294272'],anyone else watching buried by the bernards?,,anyone else watching buried bernard
1.3713073667387228e+18,2021-03-15 03:48:48+00:00,['1371307366738722816'],@purestformula https://t.co/EqmJQjgN1Q,,
