id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.1222166452865966e+18,2019-04-27 19:11:12+00:00,['1122216645286596611'],@radiostevebest This is terrible. Must find who did this.,,terrible must find,
1.1218528758256108e+18,2019-04-26 19:05:43+00:00,['1121852875825610752'],"My week on Twitter 🎉: 3 Likes, 2 Retweets, 3.57K Retweet Reach, 7 New Followers. See yours with https://t.co/kAuYRNQwnO https://t.co/mJpcLplYE0",,week twitter like retweets retweet reach new follower see,week twitter see 
1.1216861944697896e+18,2019-04-26 08:03:23+00:00,['1121686194469789699'],Our biggest fans this week: @LiscanoBinladan. Thank you! via https://t.co/yierMNJdWs https://t.co/ZV3SwSL4xM,,biggest fan week thank via,fan week thank 
1.1216861831745332e+18,2019-04-26 08:03:20+00:00,['1121686183174533120'],Our biggest fans this week: @LiscanoBinladan. Thank you! via https://t.co/yierMNJdWs https://t.co/QZETckC4rJ,,biggest fan week thank via,fan week thank 
1.1204368848351314e+18,2019-04-22 21:19:04+00:00,['1120436884835131392'],"Some clips that I took today of the games.  The Buggie bounce with Frank Lampard it's the last one. Enjoy my day !!! 🐏 

#great #day #eastermonday #monday… https://t.co/gVTzprWkk5",,clip took today game buggie bounce frank lampard last one enjoy day,clip today game buggie bounce enjoy day 
1.1204278423896636e+18,2019-04-22 20:43:08+00:00,['1120427842389663744'],"A great game from the DERBY RAMS today. An amazing goal from Harry Wilson from a penalty kick against QPR. COYR!!! 🐏

#great #day #eastermonday #monday… https://t.co/Zt3zfbKkMI",,great game derby ram today amazing goal harry wilson penalty kick qpr coyr,game ram today goal harry penalty kick qpr coyr 
1.1204261383067402e+18,2019-04-22 20:36:22+00:00,['1120426138306740225'],"I had a great day watching  DERBY Vs QPR after 90mins 0-0 and then 9mins extra time Derby score 2 goals  2-0 

#great #day #eastermonday #monday #3pmkickoff… https://t.co/g2qyH6Hv6P",,great day watching derby qpr min min extra time derby score goal,day qpr min min time score goal 
1.1199797804749578e+18,2019-04-21 15:02:42+00:00,['1119979780474957825'],Happy Easter ! Christ is risen! He is risen indeed! We are therefore a people of hope. He is alive. On that day everything changed and so we rejoice. Our hope… https://t.co/FEWK9qFJlm,,happy easter christ risen risen indeed therefore people hope alive day everything changed rejoice hope,easter christ day everything 
1.1197327806052884e+18,2019-04-20 22:41:13+00:00,['1119732780605288450'],Amazing and Great day also a great weather reached 25°c nearly the summer just around the corner. had a BBQ today with lots of people where my dad and mum… https://t.co/CnPNYCEvUM,,amazing great day also great weather reached nearly summer around corner bbq today lot people dad mum,day weather summer corner bbq today lot 
1.1197230537752412e+18,2019-04-20 22:02:34+00:00,['1119723053775241216'],"Five reasons to believe in the resurrection of Jesus:

1. The empty tomb.
2. Appearances of Jesus.
3. Transformed disciples.
4. Impact on history.
5.… https://t.co/iAFc12KnHK",,five reason believe resurrection jesus empty tomb appearance jesus transformed disciple impact history,reason resurrection jesus tomb appearance jesus impact history 
1.1193679883633868e+18,2019-04-19 22:31:39+00:00,['1119367988363386880'],"The three greatest words ever spoken in human history:

                          “IT 

                           IS 

                      FINISHED.”… https://t.co/nHApG9Zj1H",,three greatest word ever spoken human history finished,word history 
1.119329288120144e+18,2019-04-19 19:57:53+00:00,['1119329288120143872'],@seanfeucht Amen!!!,,amen,
1.1193152203196252e+18,2019-04-19 19:01:59+00:00,['1119315220319625216'],"My week on Twitter 🎉: 2 Likes, 2 Retweets, 3.54K Retweet Reach. See yours with https://t.co/kAuYRNQwnO https://t.co/OQOWKZ074u",,week twitter like retweets retweet reach see,week twitter reach see 
1.119149472242516e+18,2019-04-19 08:03:21+00:00,['1119149472242515974'],Our biggest fans this week: @LiscanoBinladan. Thank you! via https://t.co/yierMNJdWs https://t.co/bIlgB0SgI4,,biggest fan week thank via,fan week thank 
1.1191494420099276e+18,2019-04-19 08:03:14+00:00,['1119149442009927680'],Our biggest fans this week: @LiscanoBinladan. Thank you! via https://t.co/yierMNJdWs https://t.co/Nq23t8nHtW,,biggest fan week thank via,fan week thank 
1.1186512505751512e+18,2019-04-17 23:03:36+00:00,['1118651250575151108'],What an amazing day spending time with Thabiso and Becky after I went to South Africa nearly 3 years ago. #amazing #day #amazingday #Manchester #sunny #friends… https://t.co/LZ3zSINgwB,,amazing day spending time thabiso becky went south africa nearly year ago,day spending time year 
1.1181288854580716e+18,2019-04-16 12:27:54+00:00,['1118128885458071552'],"Hazelnut Rocher, Brooke Dough Ice Cream with Waffle. I really enjoy going to this place  great ice cream as always.  #hazelnutrocher #brookiedough #icecream… https://t.co/FyLTEDjTaj",,hazelnut rocher brooke dough ice cream waffle really enjoy going place great ice cream always,hazelnut ice cream waffle place ice cream 
1.117202530784686e+18,2019-04-13 23:06:54+00:00,['1117202530784686081'],At the wedding of Mr and Mrs Picton reception table no. 9 made new and old friends great company food was good as well. #Mr&amp; MrsPicton #reception #table9… https://t.co/TODGRRWxZ1,,wedding picton reception table made new old friend great company food good well amp mrspicton,picton reception table friend company food well mrspicton 
1.117195276777939e+18,2019-04-13 22:38:05+00:00,['1117195276777938944'],Congratulations to MR &amp; MRS Picton. A great wedding. Thank you for inviting me to spend your special day 😃 #wedding #Brideandgroom #Mr&amp;Mrs  #MR&amp;MRSPicton… https://t.co/urGM0vrJIl,,congratulation amp picton great wedding thank inviting spend special day ampmrs ampmrspicton,congratulation picton wedding thank day ampmrspicton 
1.1167783484898673e+18,2019-04-12 19:01:21+00:00,['1116778348489867265'],"My week on Twitter 🎉: 2 Likes, 3 Retweets, 3.51K Retweet Reach, 1 New Follower. See yours with https://t.co/kAuYRNQwnO https://t.co/is7iZ1jBU0",,week twitter like retweets retweet reach new follower see,week twitter see 
1.1166128128458792e+18,2019-04-12 08:03:34+00:00,['1116612812845879296'],"Our biggest fans this week: @LiscanoBinladan, @mokeporan. Thank you! via https://t.co/yierMNJdWs https://t.co/DRC1oAV5cs",,biggest fan week thank via,fan week thank 
1.1166127889761116e+18,2019-04-12 08:03:29+00:00,['1116612788976111616'],"Our biggest fans this week: @LiscanoBinladan, @mokeporan. Thank you! via https://t.co/yierMNJdWs https://t.co/WPP7Qt1XY4",,biggest fan week thank via,fan week thank 
1.1157131261823428e+18,2019-04-09 20:28:32+00:00,['1115713126182342656'],SHAZAM!!!! HERE WE COME !!!! https://t.co/y8UpW5xZ0U,,shazam come,shazam 
1.114241682973823e+18,2019-04-05 19:01:33+00:00,['1114241682973822976'],"My week on Twitter 🎉: 1 Mention, 5 Likes, 1 Retweet, 1.77K Retweet Reach, 1 Reply. See yours with https://t.co/kAuYRNQwnO https://t.co/q2zBTvnb0m",,week twitter mention like retweet retweet reach reply see,week twitter mention retweet retweet reply see 
1.1140759536077088e+18,2019-04-05 08:03:00+00:00,['1114075953607708673'],Our biggest fans this week: @LiscanoBinladan. Thank you! via https://t.co/yierMO0Pl2 https://t.co/RLlsGyZhLO,,biggest fan week thank via,fan week thank 
1.1140759407646924e+18,2019-04-05 08:02:57+00:00,['1114075940764692481'],Our biggest fans this week: @LiscanoBinladan. Thank you! via https://t.co/yierMO0Pl2 https://t.co/8J8cv9AKHC,,biggest fan week thank via,fan week thank 
1.1138453355904288e+18,2019-04-04 16:46:36+00:00,['1113845335590428672'],"Thought of the day 

Love Never Gives Up 1 Corithians 13:7. #Thoughtoftheday #Love #Never #Gives #Up #Faith #Hope  #1Corithians137 #GodisGood #GodisGoodtome… https://t.co/kmaQwvp0xt",,thought day love never give corithians,day 
1.1134123427657728e+18,2019-04-03 12:06:03+00:00,['1113412342765772801'],To these Wonderful Amazing parents Happy Anniversary to you both Have a great day 😃 ❤️#wonderful #Amazing #Parents #Happyanniversary #Mingcooper2019 https://t.co/9pjvyU2nN3,,wonderful amazing parent happy anniversary great day,parent day 
1.1134122323465052e+18,2019-04-03 12:05:37+00:00,['1113412232346505217'],To these Wonderful Amazing parents Happy Anniversary to you both Have a great day 😃 ❤️#wonderful #Amazing #Parents #Happyanniversary #Mingcooper2019 https://t.co/JejAkVFWat,,wonderful amazing parent happy anniversary great day,parent day 
1.1131909266782044e+18,2019-04-02 21:26:13+00:00,['1113190926678204416'],"Thought of the day
 When I am weak he is strong. Amen  #thoughtoftheday #when #I #am #weak He #is #strong #Amen #godisgoodtome #GodisGood  #Mingcooper2019☝🏽💪🏽 👍🏽😃 https://t.co/It9oyhDy1Q",,thought day weak strong amen,day 
1.1128231342925332e+18,2019-04-01 21:04:45+00:00,['1112823134292533249'],@Shoesaremything Kkkaabbaabbbb!!!!!!?????😃😂😉😆,,kkkaabbaabbbb,kkkaabbaabbbb 
1.1128227580970188e+18,2019-04-01 21:03:15+00:00,['1112822758097018882'],@Shoesaremything Sorry I can't but I would lol 😀😉,,sorry can't would lol,sorry 
1.1126423296413124e+18,2019-04-01 09:06:17+00:00,['1112642329641312256'],Happy April Everyone!!! Happy #April #Mingcooper2019 😃😎 https://t.co/64hG1FaWKr,,happy april everyone happy,everyone 
1.1126062458554204e+18,2019-04-01 06:42:54+00:00,['1112606245855420416'],@radiostevebest I think the answer your looking for is death in reverse by  John Mark Macmillan??,,think answer looking death reverse john mark macmillan,death reverse john mark macmillan 
1.1124192864113418e+18,2019-03-31 18:20:00+00:00,['1112419286411341824'],"""Leave fear behind, don't be afraid
And trust in me"" said the lord God  Almighty",,leave fear behind afraid trust said lord god almighty,fear trust lord god almighty 
1.1122755306429152e+18,2019-03-31 08:48:46+00:00,['1112275530642915329'],"Happy Mothers Day Mama!!! 😀
Diolch for always being there. 
You are amazing!!!
I Love this photo of us.
And Love you very much.Cariad chi. Huge Cwtch… https://t.co/Q0iB6RJ89S",,happy mother day mama diolch always amazing love photo love muchcariad chi huge cwtch,mother day diolch love photo muchcariad chi cwtch 
1.1121497409579418e+18,2019-03-31 00:28:55+00:00,['1112149740957941768'],@God_Loved Amen!!!,,amen,
1.1119372778260849e+18,2019-03-30 10:24:40+00:00,['1111937277826084864'],@radiostevebest  5 years ago I think Went to church Hr early but it was closed so we didn't go back home so we had a Mac Donald's breakfast instead. #SpringForward #fallback #timetochangetheclocks,,year ago think went church early closed back home mac donald's breakfast instead,year church home mac donald breakfast 
1.111719950811566e+18,2019-03-29 20:01:05+00:00,['1111719950811566080'],My week on Twitter 🎉: 2 Likes. See yours with https://t.co/kAuYRNQwnO https://t.co/B6sghrvrxn,,week twitter like see,week twitter see 
1.111633858464764e+18,2019-03-29 14:18:59+00:00,['1111633858464763904'],@CiPolitics Brexit day #Brexitday,,brexit day,brexit day 
1.1115772536102502e+18,2019-03-29 10:34:04+00:00,['1111577253610250240'],We were supposed to leave the EU today well that's Brexit for you.,,supposed leave today well that's brexit,leave today brexit 
1.1113947113051136e+18,2019-03-28 22:28:42+00:00,['1111394711305113600'],@stwderby Cool thanks 😃👍,,cool thanks,
1.1112594210097398e+18,2019-03-28 13:31:06+00:00,['1111259421009739776'],@stwderby Will it be recorded?,,recorded,
1.1112512988154798e+18,2019-03-28 12:58:50+00:00,['1111251298815479808'],@ManUtd This is going to be amazing !!!,,going amazing,
1.1089974800316334e+18,2019-03-22 07:42:58+00:00,['1108997480031633411'],@radiostevebest @UCBMedia Alton Towers water park,,alton tower water park,alton tower water park 
1.108997056184664e+18,2019-03-22 07:41:17+00:00,['1108997056184664065'],@radiostevebest the answer your looking for is New Zealand,,answer looking new zealand,answer zealand 
1.1083947582028882e+18,2019-03-20 15:47:57+00:00,['1108394758202888192'],"@WeekendWireless  glorious ruins as in Coldplay maybe. 
What a beautiful name out is song can be twinkle twinkle little star tune",,glorious ruin coldplay maybe beautiful name song twinkle twinkle little star tune,ruin coldplay name song twinkle twinkle star tune 
1.1082658916350484e+18,2019-03-20 07:15:53+00:00,['1108265891635048448'],Biff chip and kipper. Books,,biff chip kipper book,biff chip book 
1.1082646620581274e+18,2019-03-20 07:11:00+00:00,['1108264662058127360'],"@radiostevebest
I think it's called the magic key ring the Dog is  called kipper I think the dog is yellow and has got yellow key ring. Im really not sure now sorry Steve.",,think called magic key ring dog called kipper think dog yellow got yellow key ring really sure sorry steve,think key dog think dog key sorry steve 
1.107396318518014e+18,2019-03-17 21:40:31+00:00,['1107396318518013953'],Don't be fearless be powerful!!!!,,fearless powerful,fearless 
1.1069973603983524e+18,2019-03-16 19:15:12+00:00,['1106997360398352386'],Grand Slam Champions 2019!!! Come on WALES !!! Cymru am byth!!! 🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿 Celebrating in style with a Welsh cakes !!!… https://t.co/d54IJGFw2W,,grand slam champion come wale cymru byth celebrating style welsh cake,slam champion cymru byth style 
1.1069955013778104e+18,2019-03-16 19:07:49+00:00,['1106995501377810432'],"Grand Slam Champions 2019!!! Come on WALES !!! Cymru am byth!!! 🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿 #GrandSlamChampions2019  
#Rugby #WalesRugby… https://t.co/CgUwod4mmF",,grand slam champion come wale cymru byth,slam champion cymru byth 
