,Topic,Count,Name,details
1056,1055,33,1055_goodnight_goodnight goodnight_goodnight goodnight goodnight_goodnight team,"[('goodnight', 0.4304781905263095), ('goodnight goodnight', 0.3035045286277808), ('goodnight goodnight goodnight', 0.2184582494703887), ('goodnight team', 0.05561425356406453), ('goodnight team goodnight', 0.03105504976621484), ('well goodnight', 0.03105504976621484), ('goodnight lanza', 0.03105504976621484), ('goodnight lanza afternoon', 0.03105504976621484), ('goodnight love', 0.03105504976621484), ('goodnight match treat', 0.03105504976621484)]"
1057,1056,33,1056_responsibility_responsibility responsibility_responsibility think_responsibility today,"[('responsibility', 0.12185318890841244), ('responsibility responsibility', 0.07482921879831243), ('responsibility think', 0.03158889602438865), ('responsibility today', 0.029433550342967293), ('humility', 0.022560779218032866), ('pre baby responsibility', 0.017639268267210028), ('reason responsibility', 0.017639268267210028), ('take responsibility stuff', 0.017639268267210028), ('plan explanation reason', 0.017639268267210028), ('taking responsibility', 0.017639268267210028)]"
1058,1057,33,1057_cupboard_cabinet_cupboard staff_cupboard staff room,"[('cupboard', 0.08316368138874529), ('cabinet', 0.06812229489033535), ('cupboard staff', 0.021343848665127466), ('cupboard staff room', 0.021343848665127466), ('broom cupboard', 0.021343848665127466), ('broom cupboard staff', 0.021343848665127466), ('thing pharmacy', 0.021343848665127466), ('cabinet cupboard', 0.021343848665127466), ('staff room car', 0.021343848665127466), ('drug cupboard', 0.019887534015518443)]"
1059,1058,33,1058_result result_result result result_result_result result interesting,"[('result result', 0.4231364390608433), ('result result result', 0.30412815122348225), ('result', 0.18405967369435713), ('result result interesting', 0.04323350065492654), ('try end', 0.04323350065492654), ('result interesting result', 0.04323350065492654), ('thing sameee', 0.04323350065492654), ('sameee result', 0.04323350065492654), ('show result', 0.04323350065492654), ('sameee result get', 0.04323350065492654)]"
1060,1059,33,1059_chip_lodge avery fusion_avery fusion software_avery fusion,"[('chip', 0.1914737070652768), ('lodge avery fusion', 0.08609338993292535), ('avery fusion software', 0.08609338993292535), ('avery fusion', 0.08609338993292535), ('avery', 0.07725538708017098), ('fusion software acacia', 0.07192363742126912), ('software acacia', 0.06887471194634028), ('software acacia lodge', 0.06887471194634028), ('acacia lodge avery', 0.06860729291718852), ('lodge avery', 0.06860729291718852)]"
1061,1060,33,1060_tbh_tbh tbh_tbh lol_jeez,"[('tbh', 0.24838345921540547), ('tbh tbh', 0.24614874604708034), ('tbh lol', 0.14523133392911494), ('jeez', 0.13342923549580454), ('right tbh', 0.10391084218548897), ('right tbh tbh', 0.10391084218548897), ('jeez jeez', 0.10391084218548897), ('doh tbh', 0.10391084218548897), ('bruh', 0.10391084218548897), ('tbh tbh tbh', 0.10391084218548897)]"
1062,1061,33,1061_morning jon_jon_jon morning_morning jon morning,"[('morning jon', 0.4424099384549624), ('jon', 0.41547113916633094), ('jon morning', 0.3720560745533176), ('morning jon morning', 0.3720560745533176), ('jon morning jon', 0.3470612914545281), ('day morning jon', 0.056408742900694024), ('jon day morning', 0.056408742900694024), ('jon day', 0.056408742900694024), ('jon morning lee', 0.03149869333430362), ('jon weekend', 0.03149869333430362)]"
1063,1062,33,1062_trump_donald_bernie_donald trump,"[('trump', 0.14053864534234126), ('donald', 0.11830725547294671), ('bernie', 0.08326413940862873), ('donald trump', 0.08079330997546769), ('bernie trump', 0.07358387585741824), ('trump trump', 0.06976592829863106), ('trump trump donald', 0.05264816004064775), ('trump donald', 0.05264816004064775), ('marsha', 0.038436734722266476), ('primark donald melania', 0.029398780445350048)]"
1064,1063,33,1063_brand_logo_branding_brand brand,"[('brand', 0.10898436639722475), ('logo', 0.08236625340497332), ('branding', 0.039942325361811665), ('brand brand', 0.030142076359149478), ('name brand', 0.030142076359149478), ('marketing brand', 0.01683136285039125), ('love guilt trip', 0.01683136285039125), ('name job protect', 0.01683136285039125), ('logo scrub', 0.01683136285039125), ('none sponsor', 0.01683136285039125)]"
1065,1064,33,1064_yummy yummy_yummy yummy yummy_yummy_yummy boneless,"[('yummy yummy', 0.9290473279117689), ('yummy yummy yummy', 0.8622379758909721), ('yummy', 0.820933716514449), ('yummy boneless', 0.06299738666860724), ('boneless kind yummy', 0.06299738666860724), ('boneless kind', 0.06299738666860724), ('boneless', 0.06299738666860724), ('wow yummy', 0.06299738666860724), ('wow yummy yummy', 0.06299738666860724), ('kind yummy', 0.06299738666860724)]"
1066,1065,33,1065_control control_control_control control control_control let,"[('control control', 0.14400545660721095), ('control', 0.11131947732801387), ('control control control', 0.06730232547934595), ('control let', 0.048153804915226604), ('controller control', 0.048153804915226604), ('control everything', 0.042540200182092106), ('control medium', 0.04073687230972566), ('thing control', 0.038022977031662825), ('controller', 0.03694816004975657), ('thing control wsj', 0.02688912845611285)]"
1067,1066,33,1066_hedgehog_fence_hedgehog food_hedgehog cam,"[('hedgehog', 0.12495822705957384), ('fence', 0.0708823210570649), ('hedgehog food', 0.03875884905479503), ('hedgehog cam', 0.030659948273924265), ('cam', 0.023024758909163605), ('hedge', 0.022183024709890954), ('water feature', 0.021936733350269896), ('hedgehog garden', 0.02043996551594951), ('achtung', 0.019379424527397514), ('jar hedgehog cam', 0.012249491852229186)]"
1068,1067,33,1067_riversway_fun riversway_flower display_display riversway,"[('riversway', 0.13922047436910698), ('fun riversway', 0.06526548895319027), ('flower display', 0.056426073131714584), ('display riversway', 0.056426073131714584), ('flower display riversway', 0.056426073131714584), ('view photo', 0.050288133182377126), ('riversway flower', 0.04713914074231827), ('magic riversway view', 0.04713914074231827), ('magic riversway', 0.04713914074231827), ('riversway fun', 0.04713914074231827)]"
1069,1068,32,1068_cholera_cholera kill_cholera death_cholera outbreak,"[('cholera', 0.2169108586150363), ('cholera kill', 0.06885793463818268), ('cholera death', 0.05422765469801142), ('cholera outbreak', 0.04530255084326691), ('kill', 0.04250550426305634), ('case cholera', 0.03583630317731408), ('cholera cholera', 0.03583630317731408), ('plateau', 0.03244057379556963), ('cholera death toll', 0.025640337682133644), ('record case cholera', 0.025640337682133644)]"
1070,1069,32,1069_hun_hun hun_hun hun hun_hun everyone,"[('hun', 0.27321670214579613), ('hun hun', 0.20208508163124497), ('hun hun hun', 0.07312244450089965), ('hun everyone', 0.07312244450089965), ('hobnob', 0.07312244450089965), ('momentumn', 0.040831639507430614), ('hun hun hate', 0.040831639507430614), ('hun hun miss', 0.040831639507430614), ('hun hun phn', 0.040831639507430614), ('hun spent', 0.040831639507430614)]"
1071,1070,32,1070_teenager_teenage_teenager teenager_teenage year,"[('teenager', 0.17391130385933695), ('teenage', 0.10481732054052935), ('teenager teenager', 0.08884105131376341), ('teenage year', 0.07107284105101072), ('teenage boy', 0.03914035949862672), ('teen', 0.030667607491170062), ('question sexuality teenager', 0.0234564737595878), ('teenage parent', 0.0234564737595878), ('qhahah kafka', 0.0234564737595878), ('snout teenage sexpest', 0.0234564737595878)]"
1072,1071,32,1071_wood_woodpecker_wood wood_neck wood,"[('wood', 0.15485679922591555), ('woodpecker', 0.100617628802835), ('wood wood', 0.07267284197774067), ('neck wood', 0.06707841920188999), ('wood today', 0.057487403013607996), ('wood wood wood', 0.057487403013607996), ('wood neck wood', 0.041131375031756054), ('wood neck', 0.041131375031756054), ('time wood', 0.03832493534240533), ('wooden', 0.033539209600944996)]"
1073,1072,32,1072_sunset_sunset sunset_sunset love sunset_love sunset,"[('sunset', 0.2504332077369066), ('sunset sunset', 0.07325490196047157), ('sunset love sunset', 0.04841044464303831), ('love sunset', 0.04841044464303831), ('sunset love', 0.04841044464303831), ('sunset song', 0.034636947395162994), ('sun sunset', 0.034636947395162994), ('sunrise', 0.03280259895587084), ('sunrise sunset', 0.03227362976202554), ('sky amp', 0.0193413029245724)]"
1074,1073,32,1073_youve youve_youve youve youve_youve_havnt youve,"[('youve youve', 0.7900177472410043), ('youve youve youve', 0.6941225829090562), ('youve', 0.3499162301108876), ('havnt youve', 0.06299738666860724), ('youve youve please', 0.06299738666860724), ('youve youve havnt', 0.06299738666860724), ('youve yeah youve', 0.06299738666860724), ('youve yeah', 0.06299738666860724), ('youve something youve', 0.06299738666860724), ('youve something', 0.06299738666860724)]"
1075,1074,32,1074_ball_ball ball_ball time_issue end,"[('ball', 0.24081083361810096), ('ball ball', 0.14779264019902627), ('ball time', 0.048153804915226604), ('issue end', 0.02688912845611285), ('fire pit ball', 0.02688912845611285), ('envy snow fire', 0.02688912845611285), ('ibs ball', 0.02688912845611285), ('grogu', 0.02688912845611285), ('half ball', 0.02688912845611285), ('grogu metal ball', 0.02688912845611285)]"
1076,1075,32,1075_playlist_spotify_playlist spotify_spotify playlist,"[('playlist', 0.10947586812010844), ('spotify', 0.10135075938631287), ('playlist spotify', 0.03488296414931553), ('spotify playlist', 0.026324080020323874), ('play list', 0.024527958619139412), ('song', 0.023248261492382825), ('premium', 0.017445636587458516), ('music', 0.016992691017279685), ('school style playlist', 0.014699390222675024), ('see story playlist', 0.014699390222675024)]"
1077,1076,32,1076_snap_snap snap_snap snap snap_snap snapppppp,"[('snap', 0.5996872564095064), ('snap snap', 0.4681266224996248), ('snap snap snap', 0.27543173855273073), ('snap snapppppp', 0.050111557577301215), ('snapper snap', 0.050111557577301215), ('snapppppp', 0.050111557577301215), ('snapper snap get', 0.050111557577301215), ('theyre snap snap', 0.050111557577301215), ('thing peek', 0.050111557577301215), ('thing peek snap', 0.050111557577301215)]"
1078,1077,32,1077_law_yep law_breaking law_law rule,"[('law', 0.10698179165817273), ('yep law', 0.035896472754987106), ('breaking law', 0.035896472754987106), ('law rule', 0.03344721629882647), ('law dont', 0.03171178559028684), ('bylaw', 0.021523905139448123), ('night effect stricter', 0.020044623030920486), ('pal isnt', 0.020044623030920486), ('official portion bylaw', 0.020044623030920486), ('point law', 0.020044623030920486)]"
1079,1078,32,1078_paula_denise_paula paula_paula paula paula,"[('paula', 0.14528270609052793), ('denise', 0.14515790839915355), ('paula paula', 0.10845530939602284), ('paula paula paula', 0.07167260635462816), ('lalake', 0.028635175758457837), ('lovage lori paula', 0.028635175758457837), ('love paula', 0.028635175758457837), ('paula sorry', 0.028635175758457837), ('introduction judith edith', 0.028635175758457837), ('judith edith piaf', 0.028635175758457837)]"
1080,1079,32,1079_placement placement_placement_placement placement placement_help placement,"[('placement placement', 0.19435432321453575), ('placement', 0.12408274099053067), ('placement placement placement', 0.11134745097991679), ('help placement', 0.044538980391966715), ('paperwork innit placement', 0.029398780445350048), ('place insert placement', 0.029398780445350048), ('locker something placement', 0.029398780445350048), ('placement cant fun', 0.029398780445350048), ('location dont thing', 0.029398780445350048), ('location dont', 0.029398780445350048)]"
1081,1080,32,1080_want want_want want want_want_want want man,"[('want want', 0.6404031499684605), ('want want want', 0.44366049419781906), ('want', 0.32566163128815423), ('want want man', 0.09401457150115669), ('want man', 0.08759985221121218), ('right want want', 0.05249782222383936), ('want want therapig', 0.05249782222383936), ('therapig', 0.05249782222383936), ('therapig want', 0.05249782222383936), ('therapig want want', 0.05249782222383936)]"
1082,1081,32,1081_sound day_day sound_sound day sound_day sound day,"[('sound day', 0.11120895331974383), ('day sound', 0.08516006719827633), ('sound day sound', 0.06615953674706958), ('day sound day', 0.06615953674706958), ('sound', 0.04509104337372942), ('everyone spectrum', 0.02704528769211357), ('time sound day', 0.02704528769211357), ('sound weekend', 0.02704528769211357), ('time sound', 0.02135537066161884), ('spectrum', 0.016019614233874532)]"
1083,1082,32,1082_reflection_reflection reflection_reflection year_reflection time,"[('reflection', 0.17928287124192152), ('reflection reflection', 0.0759378330587434), ('reflection year', 0.03470937540444256), ('reflection time', 0.03151342952261796), ('reflection responsibility reflection', 0.020801023900011827), ('reflection work encounter', 0.020801023900011827), ('reflection problematic reflection', 0.020801023900011827), ('reflection project', 0.020801023900011827), ('reflection project word', 0.020801023900011827), ('reflection quality efficacy', 0.020801023900011827)]"
