,Topic,Count,Name,details
69,68,240,68_climate_sustainability_greener_environmental,"[('climate', 0.07848656244226893), ('sustainability', 0.025254068556148666), ('greener', 0.02428671359372467), ('environmental', 0.022757470846400337), ('healthcares', 0.017768996276240928), ('change', 0.015283577761506724), ('planet', 0.011651095354870376), ('entered', 0.010863554874279658), ('antarctic', 0.009761417681466577), ('emission', 0.00903414207613728)]"
70,69,233,69_year_haunt_leap_itll,"[('year', 0.038331613321667825), ('haunt', 0.007452145782285862), ('leap', 0.007452145782285862), ('itll', 0.007396534175972913), ('years', 0.007019237831670901), ('unidays', 0.006367298797935472), ('wipeable', 0.006367298797935472), ('resultno', 0.006367298797935472), ('requirementssubscribe', 0.006367298797935472), ('fuckery', 0.006367298797935472)]"
71,70,232,70_petition_signed_sign_via,"[('petition', 0.11659957021012188), ('signed', 0.04477480001973585), ('sign', 0.03320531297851326), ('via', 0.016592748833424344), ('calling', 0.015055275783838092), ('add', 0.014583582888483472), ('name', 0.014233542964188243), ('signature', 0.012518070855972075), ('parliament', 0.011131280396413418), ('resignation', 0.009801426987196589)]"
72,71,231,71_condolence_family_sad_loss,"[('condolence', 0.0487362639656861), ('family', 0.027217211436918173), ('sad', 0.015668248203425845), ('loss', 0.013930553876993174), ('sincere', 0.011483689980832221), ('heartfelt', 0.011292891476466291), ('rip', 0.01101063102415476), ('sorry', 0.01070864695378215), ('died', 0.010647718319951045), ('lost', 0.008123082466971961)]"
73,72,230,72_bird_duck_deer_hedgehog,"[('bird', 0.08778146615499981), ('duck', 0.044777700323394266), ('deer', 0.03532363129562519), ('hedgehog', 0.027400354760876672), ('feeder', 0.02684651806272043), ('wildlife', 0.023048146225978346), ('pigeon', 0.01710093797326462), ('squirrel', 0.014480110862574776), ('rspb', 0.012838008506255265), ('beetle', 0.011602819702006363)]"
74,73,228,73_team_comms_gb_supportive,"[('team', 0.041754982553389344), ('comms', 0.015440108518685807), ('gb', 0.00975114908944788), ('supportive', 0.009202889606131349), ('awesome', 0.008696974033811183), ('teamwork', 0.008257244177491758), ('amazing', 0.007870294700868417), ('effort', 0.0072678979453262085), ('fantastic', 0.007075953531647646), ('great', 0.006985500260304773)]"
75,74,218,74_joining_join_kickstarting_ali,"[('joining', 0.07253325897467633), ('join', 0.04580210508825734), ('kickstarting', 0.019837531328573462), ('ali', 0.019024714118555552), ('joined', 0.013005031704056579), ('gang', 0.011207541030456566), ('welcome', 0.009868457674908241), ('advance', 0.009510525594950213), ('merrier', 0.009068869649042981), ('rejoined', 0.008856268041912405)]"
76,75,216,75_hey_follow_thanks_msn,"[('hey', 0.19785596679273632), ('follow', 0.15197526086639188), ('thanks', 0.04896415514341258), ('msn', 0.025467799990874018), ('sato', 0.02196367350232951), ('huiwen', 0.02196367350232951), ('alina', 0.02196367350232951), ('anusha', 0.017304939675203277), ('verghese', 0.017304939675203277), ('fauteux', 0.012319234916299056)]"
77,76,212,76_pay_rise_salary_paid,"[('pay', 0.027313283689926363), ('rise', 0.01841375153156995), ('salary', 0.010859288172425275), ('paid', 0.009820667483503975), ('capped', 0.008821226671826736), ('wage', 0.008023906599532966), ('bedside', 0.007849039577746306), ('fair', 0.006761015355708727), ('nh', 0.006523201354296486), ('government', 0.0062837660865993055)]"
78,77,212,77_posted_registered_job_practitioner,"[('posted', 0.11857095332555942), ('registered', 0.03842649010481282), ('job', 0.03599442743759107), ('practitioner', 0.017405796035329678), ('practical', 0.01716665362550045), ('new', 0.01704698438411864), ('inc', 0.01665254897373284), ('extendicare', 0.015958992763834157), ('fulltime', 0.015616166000106292), ('lake', 0.014688131699579643)]"
79,78,211,78_money_cash_pay_market,"[('money', 0.05246036296670623), ('cash', 0.049399618786292544), ('pay', 0.017008310423894203), ('market', 0.012284985278118676), ('salary', 0.012282380372440685), ('bank', 0.011311354327511406), ('payment', 0.01126210948842743), ('paid', 0.011107650117430907), ('credit', 0.009506816884151927), ('deposit', 0.008229366491966211)]"
80,79,210,79_leadership_model_leader_role,"[('leadership', 0.03282298971676409), ('model', 0.022738059588156063), ('leader', 0.02172652170277945), ('role', 0.02042326143961318), ('resilient', 0.009127615430338323), ('diverse', 0.008704134375016284), ('modelling', 0.008551915028044007), ('transformational', 0.008438381262262543), ('create', 0.008307794366990692), ('unlead', 0.006420407713434084)]"
81,80,202,80_nurse_doctor_school_curie,"[('nurse', 0.01267176544301569), ('doctor', 0.009608138451958528), ('school', 0.009315793547377656), ('curie', 0.00783900420080731), ('relentless', 0.006977377401735454), ('gotoemerg', 0.006035328518726871), ('weekendamphere', 0.006035328518726871), ('lautech', 0.006035328518726871), ('jakob', 0.006035328518726871), ('softskill', 0.006035328518726871)]"
82,81,201,81_wordle_bingo_flippin_eck,"[('wordle', 1.0215642954545745), ('bingo', 0.04198044148685634), ('flippin', 0.03984287438843634), ('eck', 0.03700950101312044), ('yaaaas', 0.024776611813720838), ('nkita', 0.024776611813720838), ('sweeeeeeeeeeet', 0.024776611813720838), ('palaver', 0.024776611813720838), ('sheesh', 0.02092784517445636), ('fluke', 0.01992143719421817)]"
83,82,201,82_union_fight_va_nnu,"[('union', 0.01834106457645392), ('fight', 0.01667128973123398), ('va', 0.013900597777362552), ('nnu', 0.0132285898451337), ('asheville', 0.01308135706426396), ('fighting', 0.012648150997058969), ('california', 0.009781674656938466), ('rn', 0.009584251550921644), ('collective', 0.009326560251959484), ('protection', 0.009092794634300657)]"
84,83,201,83_true_mn_baudette_cna,"[('true', 0.5292491391463352), ('mn', 0.30916825216086175), ('baudette', 0.2502919199650498), ('cna', 0.06492088258055959), ('night', 0.025971515998451083), ('soooo', 0.01730683683792113), ('untrue', 0.016571024275659933), ('thus', 0.01029658788204263), ('sooo', 0.009968897848248656), ('though', 0.00949421028198305)]"
85,84,200,84_house_home_houseplant_moved,"[('house', 0.07040826967061975), ('home', 0.02203726336423694), ('houseplant', 0.012158299272096064), ('moved', 0.00899472903588278), ('homesick', 0.008497384914887385), ('makeover', 0.008214725692164583), ('realtor', 0.008214725692164583), ('bedroom', 0.007047550375599829), ('housemate', 0.006905552291155938), ('move', 0.00677095127256945)]"
86,85,200,85_scotland_scottish_outlander_glasgow,"[('scotland', 0.08235545300297975), ('scottish', 0.04811587577053934), ('outlander', 0.034722286584348505), ('glasgow', 0.03254676355116509), ('rugby', 0.020741120751765315), ('ye', 0.015509922713876923), ('edinburgh', 0.0143526551278013), ('caitriona', 0.014231189794727882), ('scot', 0.013868729858958612), ('heughan', 0.011624358400766524)]"
87,86,198,86_film_movie_scene_cinema,"[('film', 0.09686514760382649), ('movie', 0.049142327990422126), ('scene', 0.04119696594501972), ('cinema', 0.027745258134201364), ('comedy', 0.01833300345523994), ('maverick', 0.013783463852171319), ('shawshank', 0.008572065210937566), ('schindlers', 0.008572065210937566), ('plantaholic', 0.008572065210937566), ('shindler', 0.008027504542018928)]"
88,87,197,87_dress_outfit_suit_dressing,"[('dress', 0.07359676845395), ('outfit', 0.0551661435736829), ('suit', 0.03965013666208467), ('dressing', 0.03330333293125707), ('wear', 0.03203976653038897), ('gown', 0.027977737287790145), ('dressed', 0.023935475544272153), ('fashion', 0.01808152042301376), ('clothes', 0.01682204204411861), ('wearing', 0.01679435361649822)]"
89,88,195,88_scary_fear_scared_terrifying,"[('scary', 0.11406564548156538), ('fear', 0.06351319699178724), ('scared', 0.054719207633010906), ('terrifying', 0.03639570980079359), ('creepy', 0.02826683078432422), ('terrified', 0.022401098267561623), ('frightening', 0.019582316611357325), ('afraid', 0.018442647067419722), ('cockroach', 0.010675775176825247), ('scare', 0.01063161781631579)]"
90,89,191,89_gym_workout_treadmill_fitness,"[('gym', 0.11732817064430831), ('workout', 0.03439858695185536), ('treadmill', 0.02827342556432098), ('fitness', 0.011710231177192923), ('cardio', 0.010600118516406062), ('class', 0.009989828394873512), ('exercise', 0.009892373681563501), ('swim', 0.007768226357113222), ('km', 0.006493546528426857), ('outdoors', 0.006406859664700249)]"
91,90,190,90_travel_assignment_recruiter_housing,"[('travel', 0.1741438595253432), ('assignment', 0.041496504428600936), ('recruiter', 0.023739636504354157), ('housing', 0.01878500126027674), ('traveling', 0.01780472737826562), ('traveler', 0.01593172670301859), ('rv', 0.014464620132684835), ('destination', 0.012794618625482394), ('specialty', 0.010336970057448349), ('agency', 0.010095333326551605)]"
92,91,189,91_ambulance_hospital_queueing_aampe,"[('ambulance', 0.05082055596797897), ('hospital', 0.021148642511486886), ('queueing', 0.010743929544862873), ('aampe', 0.01067314410882109), ('paramedic', 0.008204186367783438), ('waiting', 0.007720894159781741), ('private', 0.007028857902940596), ('elderly', 0.00687730911258198), ('emergency', 0.00649150502419676), ('tw', 0.005138605681932741)]"
93,92,186,92_age_old_teenager_younger,"[('age', 0.0738437437153848), ('old', 0.0417673979980725), ('teenager', 0.02187635503370507), ('younger', 0.01956071306843148), ('young', 0.01801808715236223), ('older', 0.015750928131722224), ('aged', 0.00977157339533893), ('olden', 0.00957914155462283), ('modern', 0.009402462560889915), ('teenage', 0.00903382698789935)]"
94,93,186,93_shes_girl_shed_bless,"[('shes', 0.1793116298088712), ('girl', 0.022079698813542617), ('shed', 0.007673404163564065), ('bless', 0.007534151251675642), ('attention', 0.007320082783075212), ('nondelirious', 0.00716886737757405), ('alanis', 0.00716886737757405), ('eyes', 0.00716886737757405), ('springercocker', 0.00716886737757405), ('meeannnn', 0.00716886737757405)]"
95,94,182,94_luke_mummy_adam_darth,"[('luke', 0.2145976652603348), ('mummy', 0.04300950698395903), ('adam', 0.02567456375576827), ('darth', 0.012025072328064643), ('jake', 0.011402553370725344), ('hubby', 0.010656910046376972), ('daddy', 0.008791828889956983), ('skywalker', 0.008560543617912112), ('bop', 0.008551915028044007), ('enjoyed', 0.008151171005652501)]"
96,95,181,95_washing_wash_laundry_machine,"[('washing', 0.07688680631387693), ('wash', 0.039835588851475534), ('laundry', 0.035087718245339246), ('machine', 0.02775288871521898), ('clean', 0.02671730957390521), ('disinfectant', 0.021132092941656497), ('clothes', 0.018870061804912873), ('disinfect', 0.016229538959784077), ('scrub', 0.015874070856955025), ('cleaning', 0.01583798254709834)]"
97,96,180,96_thanks_sup__,"[('thanks', 0.23862188880343405), ('sup', 0.028290369177246658), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05)]"
98,97,178,97_proud_pride_girly_forever,"[('proud', 0.14123113152282915), ('pride', 0.07000250163541533), ('girly', 0.011147831416320178), ('forever', 0.010326058665720448), ('achieved', 0.009287969104584242), ('yrscongratulations', 0.009279020193049197), ('annawe', 0.009279020193049197), ('monira', 0.009279020193049197), ('coveredrock', 0.009279020193049197), ('marielouise', 0.008369309397801067)]"
99,98,177,98_tea_cup_kettle_yorkshire,"[('tea', 0.15642052238911383), ('cup', 0.03960772183597269), ('kettle', 0.028166605218719953), ('yorkshire', 0.021913571654570405), ('coffee', 0.017628508660191774), ('teapot', 0.015934042590244186), ('brew', 0.01473827147027107), ('milk', 0.014540066927651472), ('drink', 0.014417137791761384), ('panad', 0.012434543171758294)]"
100,99,176,99_ticket_sale_selling_bought,"[('ticket', 0.13547908532686162), ('sale', 0.023599191718990522), ('selling', 0.00998914040828468), ('bought', 0.009768671560528595), ('unlocked', 0.008508415368313397), ('hospo', 0.008016418441443187), ('qualify', 0.00784594608663813), ('ticketmaster', 0.007507156544644509), ('fobbed', 0.007146141724798211), ('dvp', 0.007146141724798211)]"
101,100,174,100_kate_catherine_diane_jessica,"[('kate', 0.12061373713225679), ('catherine', 0.08495545653816493), ('diane', 0.028347289479133057), ('jessica', 0.02210721696924253), ('mosse', 0.019837369871574487), ('jess', 0.01901243336884213), ('amphlett', 0.018883402218466225), ('via', 0.01706608536781054), ('izzy', 0.014988771641075373), ('ellie', 0.014988771641075373)]"
102,101,174,101_eye_twinkle_blink_lens,"[('eye', 0.1302211754098158), ('twinkle', 0.02948914539595902), ('blink', 0.026643891931798964), ('lens', 0.023883302528964045), ('lese', 0.019181113514703304), ('leak', 0.01657378554255404), ('vision', 0.016020420638832935), ('eyesight', 0.014385835136027479), ('yawn', 0.012341927592192117), ('gunk', 0.010758521033321979)]"
103,102,174,102_diabetes_insulin_type_diabetic,"[('diabetes', 0.10926275992644871), ('insulin', 0.03745323761721481), ('type', 0.02392497726126248), ('diabetic', 0.02366381689824774), ('glucose', 0.019614943843089448), ('glp', 0.015414390579277917), ('loop', 0.011274945032947318), ('apr', 0.010389301180165738), ('selfmanagement', 0.010209323007810713), ('sugar', 0.009930645359048798)]"
104,103,172,103_signed_sign_enewsletters_retweeted,"[('signed', 0.08472567447417205), ('sign', 0.06715980973197701), ('enewsletters', 0.050334737916025676), ('retweeted', 0.02404675434414017), ('evermore', 0.015496142686688528), ('signing', 0.014160346207231271), ('lease', 0.013241794339128293), ('bannermen', 0.012476090992608446), ('retweet', 0.012110997847898656), ('miss', 0.008698405968326373)]"
105,104,172,104_wow_pig_ok_okay,"[('wow', 0.6794587229096755), ('pig', 0.018134777816433995), ('ok', 0.007022403825224932), ('okay', 0.006958811069477603), ('comment', 0.006925646417191906), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05)]"
106,105,171,105_mens_american_men_journal,"[('mens', 0.10007991633615014), ('american', 0.05241806740527195), ('men', 0.04670635836119684), ('journal', 0.03737895605439438), ('male', 0.03022758867646272), ('among', 0.024171449023547394), ('article', 0.019092026523393743), ('investigate', 0.0156755422270201), ('browse', 0.015675167618915083), ('behavioral', 0.014243846957455607)]"
107,106,171,106_cry_tear_sobbing_wept,"[('cry', 0.1494935796288478), ('tear', 0.07467970892869694), ('sobbing', 0.04656998924695145), ('wept', 0.02281737560372205), ('sobbed', 0.0199645786472377), ('cried', 0.014878995102284218), ('jag', 0.014475353781435487), ('jesus', 0.013732444109275472), ('loud', 0.011789624246863781), ('cryin', 0.011654244193461321)]"
108,107,170,107_racism_racial_black_disparity,"[('racism', 0.05526744004237695), ('racial', 0.027287159777545207), ('black', 0.024670946821194504), ('disparity', 0.018574109864621748), ('antiblack', 0.016523908203213238), ('systemic', 0.016123237233701494), ('ethnic', 0.015563053582523745), ('discrimination', 0.014848821135396173), ('race', 0.01284285860784431), ('minority', 0.012382813499417543)]"
109,108,169,108_rain_weather_raining_rainy,"[('rain', 0.1371353932403067), ('weather', 0.07528972170774538), ('raining', 0.05164314109830496), ('rainy', 0.02299703147334659), ('torrential', 0.016986071152958283), ('storm', 0.015097443753431732), ('downpour', 0.014714243738740359), ('thunder', 0.014511689584754657), ('sunny', 0.013583341144832319), ('humidity', 0.012543734242406611)]"
110,109,163,109_mental_health_illness_freeofcharge,"[('mental', 0.04278583669221262), ('health', 0.011082496640849485), ('illness', 0.009475354736867855), ('freeofcharge', 0.0076107367296946084), ('personality', 0.006267601753938275), ('hub', 0.006019224911441395), ('awareness', 0.005366979464257005), ('affecting', 0.005255374760448304), ('confidential', 0.0048047320353995174), ('psych', 0.004532831515526572)]"
111,110,163,110_done_worzzzzzzzzzzz_woulda_completed,"[('done', 0.1936311379952616), ('worzzzzzzzzzzz', 0.03083552125288401), ('woulda', 0.027812421186579086), ('completed', 0.018273498959729666), ('submitted', 0.014374293226290247), ('made', 0.01295200193177833), ('soooo', 0.011374143860729826), ('luck', 0.011140826873490564), ('decade', 0.008481399214700222), ('honest', 0.0076570623869234855)]"
112,111,162,111_automatically_checked_followed_person,"[('automatically', 0.2031201880001599), ('checked', 0.19586124555412932), ('followed', 0.18748709768396105), ('person', 0.10013932534622878), ('one', 0.024953956601764558), ('moi', 0.006718375757829682), ('suspicious', 0.005375886103888548), ('fir', 0.004193787428338447), ('checking', 0.0028834241839090524), ('wasnt', 0.0015957590829449365)]"
113,112,161,112_mum_mums_mother_mom,"[('mum', 0.11644203979693338), ('mums', 0.023284994623475726), ('mother', 0.01972259234310025), ('mom', 0.019160122923198974), ('mumma', 0.009650235854290326), ('bff', 0.00912695024148882), ('shouting', 0.008554809010751134), ('juggling', 0.008548909159488019), ('shes', 0.008181961405109068), ('fuming', 0.008112286497570197)]"
114,113,161,113_thank_thankyou_aw_nose,"[('thank', 0.15274837090575935), ('thankyou', 0.03554797250268849), ('aw', 0.014561864173165656), ('nose', 0.012062877060520531), ('girl', 0.011124554133677482), ('ah', 0.007720852590718489), ('much', 0.001598108763147547), ('well', 0.0010299738577758276), ('im', 0.0008400641667466343), ('', 1e-05)]"
115,114,157,114_deserved_congratulation_huge_congrats,"[('deserved', 0.14003392591140512), ('congratulation', 0.09230449070432538), ('huge', 0.03608275769415537), ('congrats', 0.032869721078991485), ('richly', 0.032636783717432324), ('well', 0.020724511918220747), ('welldeserved', 0.01881129667501143), ('mark', 0.011626723081545437), ('honour', 0.011237569959254361), ('olinda', 0.01071522665692024)]"
116,115,156,115_meeting_meet_forward_met,"[('meeting', 0.06994424536271691), ('meet', 0.04843184018197154), ('forward', 0.02026004356142204), ('met', 0.013573092135940556), ('looking', 0.009642511554292441), ('face', 0.008198537323913716), ('welcome', 0.007211229036137554), ('constructive', 0.007145826646296276), ('microsoft', 0.006261698448692079), ('yaaaa', 0.006254503425075677)]"
117,116,156,116_hcsw_recruitment_recruiting_hcsws,"[('hcsw', 0.0335016767624764), ('recruitment', 0.02696014761867385), ('recruiting', 0.021940531558265797), ('hcsws', 0.0188076566587276), ('healthcare', 0.017055463098290306), ('worker', 0.016640263033993543), ('nh', 0.01337823280898654), ('trust', 0.013031965452277368), ('onboarding', 0.011934417907372331), ('cadet', 0.011719809887524597)]"
118,117,155,117_life_promise_disappointment_live,"[('life', 0.03785935120907506), ('promise', 0.026081187995448528), ('disappointment', 0.018968875586632974), ('live', 0.01772610041953487), ('living', 0.01717829117777874), ('world', 0.015576885426990338), ('disappointed', 0.013208453357002705), ('bane', 0.013180326437790591), ('nutshell', 0.010918275042238938), ('easy', 0.009313800150581102)]"
119,118,155,118_lie_liar_fool_truth,"[('lie', 0.15554106514047386), ('liar', 0.09166814468933758), ('fool', 0.05496041455085656), ('truth', 0.045937874770133676), ('lying', 0.04267209132274839), ('lied', 0.02877357450367622), ('detected', 0.026331991214909485), ('oath', 0.018050563444926553), ('cheat', 0.01615681899266054), ('therein', 0.014082386900853571)]"
120,119,155,119_winner_tulip_award_nomination,"[('winner', 0.047298284726120604), ('tulip', 0.039541735926278056), ('award', 0.03812302302947655), ('nomination', 0.033207130770212485), ('nominate', 0.03089126466498009), ('deserved', 0.022177647183616284), ('congratulation', 0.019284784096182308), ('shortlisted', 0.019041516707255696), ('nominee', 0.018785443097127593), ('nominating', 0.016714119847429834)]"
