Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english
910,910,910,1.5197580297087468e+18,2022-04-28 19:18:44+00:00,['1519758029708746754'],@NewbyLeisureLtd We love seeing the little lambs &amp; spring flowers 🌼 🌷 @NaomiYasmin14 @HelenB_Coach https://t.co/wLUubVeGNH,, we love seeing the little lambs amp spring flowers     ,False
911,911,911,1.5197567404678226e+18,2022-04-28 19:13:37+00:00,['1519756740467822594'],@BestWesternGB BOOKING GOOD,, booking good,False
914,914,914,1.5193190210191483e+18,2022-04-27 14:14:16+00:00,['1519319021019148289'],"@lynx Fab , my son would love this 🥰",, fab  my son would love this ,False
918,918,918,1.5190082826728284e+18,2022-04-26 17:39:31+00:00,['1519008282672828417'],@blackcircles Easter egg hunts with my Grandchildren 🐣,, easter egg hunts with my grandchildren ,False
919,919,919,1.51893414888235e+18,2022-04-26 12:44:56+00:00,['1518934148882350086'],@NuhempCBD Would love to try these #cbduk @HelenB_Coach,, would love to try these  ,False
921,921,921,1.518634882368512e+18,2022-04-25 16:55:45+00:00,['1518634882368512002'],@HughesDirect Fantastic 🍀🤞🤞,, fantastic ,False
923,923,923,1.5185763809000038e+18,2022-04-25 13:03:17+00:00,['1518576380900003842'],@onestopstores @MonsterEnergy Ultra Watermelon 🍉                            #OneStopMonsterEnergy,,  ultra watermelon                             ,False
926,926,926,1.518490123855401e+18,2022-04-25 07:20:32+00:00,['1518490123855400960'],@WrenKitchens Finger food &amp; wet wipes for sticky fingers 🧺 https://t.co/8HT1GBQZJ8,, finger food amp wet wipes for sticky fingers  ,False
929,929,929,1.5182109926892667e+18,2022-04-24 12:51:22+00:00,['1518210992689266690'],@SAFruit @Tesco Wow this would be fab for some summer treats ☺️🙌🏼,,  wow this would be fab for some summer treats ,False
932,932,932,1.5181571235610788e+18,2022-04-24 09:17:18+00:00,['1518157123561078785'],@thehandbooknews Gorgeous prize! 🥰,, gorgeous prize ,False
934,934,934,1.517836300006695e+18,2022-04-23 12:02:28+00:00,['1517836300006694914'],Happy #StGeorgesDay 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🏴󠁧󠁢󠁥󠁮󠁧󠁿,,happy   ,False
937,937,937,1.517797316861776e+18,2022-04-23 09:27:34+00:00,['1517797316861775872'],"@DAHUA_UK Ooh fab , this would be lovely !",, ooh fab  this would be lovely ,False
940,940,940,1.5175033795593626e+18,2022-04-22 13:59:34+00:00,['1517503379559362560'],@characterdotcom I AM BATMAN 🦇,, i am batman ,False
942,942,942,1.517448402052821e+18,2022-04-22 10:21:06+00:00,['1517448402052820992'],@bmstores Mario Cart with my Grandson,, mario cart with my grandson,False
946,946,946,1.5174418904209408e+18,2022-04-22 09:55:14+00:00,['1517441890420940801'],@Kwik_Fit 3 for me 😀,,  for me ,False
949,949,949,1.5173958612942643e+18,2022-04-22 06:52:19+00:00,['1517395861294264321'],@BoilerCentral @YorkshireTea My favourite tea 🫖 ☕️ love a Yorkshire brew with a chocolate digestive or 2 🥰 @alijudges65 @HelenB_Coach @france_sherrie,,  my favourite tea   love a yorkshire brew with a chocolate digestive or     ,False
952,952,952,1.5168885478103245e+18,2022-04-20 21:16:26+00:00,['1516888547810324488'],@LPOnlineDoctor @LloydsPharmacy Wow fantastic bundle ! Would love to try the migraine tens reliever ! @HelenB_Coach @AndreaGlassman @NaomiYasmin14,,  wow fantastic bundle  would love to try the migraine tens reliever    ,False
955,955,955,1.5168876112767304e+18,2022-04-20 21:12:43+00:00,['1516887611276730368'],@holland_barrett Seeing the little baby lambs 🐑 https://t.co/VH3odEQ84P,, seeing the little baby lambs  ,False
956,956,956,1.5161079023434342e+18,2022-04-18 17:34:26+00:00,['1516107902343434242'],@WhiteHTraining Gorgeous hamper ! @HelenB_Coach 🐣🐣,, gorgeous hamper   ,False
958,958,958,1.5161052776360673e+18,2022-04-18 17:24:00+00:00,['1516105277636067328'],"@JDBrandsLtd Wowee 🤩 this would be fantastic,  I would treat myself to some new garden chairs 🌻🪴@HelenB_Coach  @AndreaGlassman  @NaomiYasmin14 #jdbrands",, wowee  this would be fantastic  i would treat myself to some new garden chairs      ,False
960,960,960,1.5161025665595064e+18,2022-04-18 17:13:14+00:00,['1516102566559506434'],"@HappyBeds Ooh yum , lovely treat 🐰🐰",, ooh yum  lovely treat ,False
963,963,963,1.515953891292205e+18,2022-04-18 07:22:27+00:00,['1515953891292205056'],"I just entered @AutoTrader_UK’s monthly️ #ElectricCarGiveaway &amp; you can too! This month’s prize is a Tesla Model Y, worth £55k! It’s free to enter &amp; you have until 30th April. All information (including Ts&amp;Cs) can be found here: https://t.co/gJj2MHr2B7",,i just entered s monthly  amp you can too this months prize is a tesla model y worth k its free to enter amp you have until th april all information including tsampcs can be found here ,False
964,964,964,1.5159491852788818e+18,2022-04-18 07:03:45+00:00,['1515949185278881796'],@Onward_Living Lovely treat 🐣🐣 @HelenB_Coach,, lovely treat  ,False
972,972,972,1.5158157483667497e+18,2022-04-17 22:13:31+00:00,['1515815748366749709'],@WrenKitchens Family roast dinner &amp; relaxing in the garden 🐰🐣🥰,, family roast dinner amp relaxing in the garden ,False
975,975,975,1.5156425900576113e+18,2022-04-17 10:45:27+00:00,['1515642590057611272'],@GiftBetterUK @sainsburys Cadburys crème egg #GiftBetter 🐰🐰,,  cadburys crme egg  ,False
976,976,976,1.5156415449335808e+18,2022-04-17 10:41:18+00:00,['1515641544933580800'],@SaversHB Yummy 🐰🐣,, yummy ,False
978,978,978,1.5154571381555323e+18,2022-04-16 22:28:32+00:00,['1515457138155532295'],@HamleysOfficial @MontyBojangles A) chocolate 🍫@HelenB_Coach,,  a chocolate ,False
979,979,979,1.5154485933474898e+18,2022-04-16 21:54:34+00:00,['1515448593347489798'],@love_prezzo String D,, string d,False
980,980,980,1.5154474145550377e+18,2022-04-16 21:49:53+00:00,['1515447414555037698'],@blackcircles My Grandson Charlie 😀,, my grandson charlie ,False
981,981,981,1.5154465234207212e+18,2022-04-16 21:46:21+00:00,['1515446523420721154'],@krombacherUK Fantastic 👍,, fantastic ,False
983,983,983,1.5153852958935818e+18,2022-04-16 17:43:03+00:00,['1515385295893581832'],@GiftBetterUK New sandals 🌞 #GiftBetter,, new sandals  ,False
985,985,985,1.5153345041221427e+18,2022-04-16 14:21:13+00:00,['1515334504122142721'],@KwikFitCS Yes I love it when I get the time,, yes i love it when i get the time,False
988,988,988,1.5152438522396713e+18,2022-04-16 08:21:00+00:00,['1515243852239671299'],@shedscouk Wow this would be fabulous !                             Happy Easter 🐣 @HelenB_Coach 🐣🐰,, wow this would be fabulous                              happy easter   ,False
992,992,992,1.5149439208573624e+18,2022-04-15 12:29:11+00:00,['1514943920857362448'],@AllRoundFun @plumplayUK Wow this looks amazing ! @HelenB_Coach,,  wow this looks amazing  ,False
993,993,993,1.5149404318884332e+18,2022-04-15 12:15:19+00:00,['1514940431888433153'],@Kwik_Fit I would treat myself to some new garden furniture 🌻🐣,, i would treat myself to some new garden furniture ,False
995,995,995,1.5149396641211474e+18,2022-04-15 12:12:16+00:00,['1514939664121147396'],@FairfaxFavor Fab treat 🐣🤞🐣 @HelenB_Coach,, fab treat  ,False
1005,1005,1005,1.5147246543757025e+18,2022-04-14 21:57:54+00:00,['1514724654375702528'],@FragranceDirect Love Yankee candles 🥰🤞🌸,, love yankee candles ,False
1007,1007,1007,1.514724324120445e+18,2022-04-14 21:56:35+00:00,['1514724324120444939'],@RoyalMailStamps Sterna paradisaea,, sterna paradisaea,False
1011,1011,1011,1.5146768874229678e+18,2022-04-14 18:48:05+00:00,['1514676887422967811'],@GiftBetterUK @hotelsdotcomuk Love to visit the West coast of Scotland with my other half #GiftBetter,,  love to visit the west coast of scotland with my other half ,False
1013,1013,1013,1.5142884884007977e+18,2022-04-13 17:04:44+00:00,['1514288488400797702'],@HiQAutocare My sister @HelenB_Coach we love a shopping trip 🛍,, my sister  we love a shopping trip ,False
1014,1014,1014,1.514200992421757e+18,2022-04-13 11:17:03+00:00,['1514200992421756929'],@WrenKitchens Betsy Bunny 🐰,, betsy bunny ,False
1016,1016,1016,1.5142004805237268e+18,2022-04-13 11:15:01+00:00,['1514200480523726849'],@Tesco @MaltesersUK @LindtUK Lindt #YoursForTheMaking 🐰🐣🐰,,   lindt  ,False
1020,1020,1020,1.5140142063156634e+18,2022-04-12 22:54:50+00:00,['1514014206315663361'],@Carzam_UK @HotelChocolat Yummy 😋 🐰🐣,,  yummy  ,False
1021,1021,1021,1.5140137582130094e+18,2022-04-12 22:53:03+00:00,['1514013758213009414'],@FragranceDirect Lovely treat 🤩,, lovely treat ,False
1023,1023,1023,1.5140023144487567e+18,2022-04-12 22:07:35+00:00,['1514002314448756737'],@HughesDirect @SonyUK Would be amazing 🍀 🎁,,  would be amazing  ,False
1026,1026,1026,1.513985031714361e+18,2022-04-12 20:58:54+00:00,['1513985031714361349'],@afcountryattire Wow fantastic bundle ! 🤩🤞🤞,, wow fantastic bundle  ,False
1030,1030,1030,1.513855206135632e+18,2022-04-12 12:23:01+00:00,['1513855206135631872'],@Kwik_Fit @MichelinTyres I’d love some quality time away with my other half 🥰,,  id love some quality time away with my other half ,False
1031,1031,1031,1.5138547572863386e+18,2022-04-12 12:21:14+00:00,['1513854757286338565'],@Tesco @MaltesersUK @thorntonschocs Thorntons #YoursForTheMaking,,   thorntons ,False
1032,1032,1032,1.513657887926727e+18,2022-04-11 23:18:57+00:00,['1513657887926726662'],@redwoodsearch2 Yummy treat 🐰🐣🐰,, yummy treat ,False
1034,1034,1034,1.513482989941973e+18,2022-04-11 11:43:58+00:00,['1513482989941972996'],@PetsAtHomeFdtn This is Poppy #NationalPetDay 🐾🐾 https://t.co/NYQdbddKsM,, this is poppy   ,False
1039,1039,1039,1.5134242228272087e+18,2022-04-11 07:50:27+00:00,['1513424222827208705'],@TheWorkPerk I’d share with @HelenB_Coach,, id share with ,False
1040,1040,1040,1.5132890872555602e+18,2022-04-10 22:53:28+00:00,['1513289087255560195'],@LowplexBooks @NaomiYasmin14 @AndreaGlassman @HelenB_Coach 🐰🐰 love to read these with my Grandson,,     love to read these with my grandson,False
1042,1042,1042,1.5132877826759844e+18,2022-04-10 22:48:17+00:00,['1513287782675984385'],"@skybingo Forever grateful to my sisters @HelenB_Coach @AndreaGlassman 🥰 they have the best advice &amp; are always there for me as we are each other , we have an incredible bond &amp; we have the best laughs together 🥰 https://t.co/nE1gJxDdGX",, forever grateful to my sisters    they have the best advice amp are always there for me as we are each other  we have an incredible bond amp we have the best laughs together  ,False
1043,1043,1043,1.5132792887448166e+18,2022-04-10 22:14:32+00:00,['1513279288744816642'],@VisitYork @yorkschocstory @ChoppingYork @MiddletonsYork @YorkCocoaWorks @YrkChocFestival Wow 🤩 amazing prize !! Love York 🥰 @HelenB_Coach,,      wow  amazing prize  love york  ,False
1045,1045,1045,1.513276609847042e+18,2022-04-10 22:03:53+00:00,['1513276609847042051'],@cohorted @FreshBeauty Gorgeous treats 🥰,,  gorgeous treats ,False
1047,1047,1047,1.5132763321505628e+18,2022-04-10 22:02:47+00:00,['1513276332150562825'],@silentnightbeds Wow this would be fantastic 😴 🤞,, wow this would be fantastic  ,False
1053,1053,1053,1.513203810432344e+18,2022-04-10 17:14:37+00:00,['1513203810432344065'],@WrenKitchens Creme Egg 😋🐣                                                #HappyEaster,, creme egg                                                 ,False
1055,1055,1055,1.5131011819623588e+18,2022-04-10 10:26:48+00:00,['1513101181962358789'],@JDOfficial @Chunkz Best Entertainer Award #JDxChunkz @HelenB_Coach,,  best entertainer award  ,False
1057,1057,1057,1.513100624811991e+18,2022-04-10 10:24:35+00:00,['1513100624811991042'],@currys Yellow team #EasterEggSweep,, yellow team ,False
1059,1059,1059,1.5130916920726815e+18,2022-04-10 09:49:05+00:00,['1513091692072681472'],@JDOfficial @Chunkz Amin Mohammed @HelenB_Coach #JDxChunkz,,  amin mohammed  ,False
1060,1060,1060,1.512754844225921e+18,2022-04-09 11:30:35+00:00,['1512754844225921029'],@Tesco @CadburyUK @LindtUK Lindt #YoursForTheMaking,,   lindt ,False
1062,1062,1062,1.512716705306456e+18,2022-04-09 08:59:02+00:00,['1512716705306456065'],@Intatec @GreggsOfficial Sausage Roll &amp; a cappucino 😋,,  sausage roll amp a cappucino ,False
1066,1066,1066,1.512708804370215e+18,2022-04-09 08:27:38+00:00,['1512708804370214920'],@WarrensBakery Easter egg hunts 🐰🐣 🐰                                  @HelenB_Coach,, easter egg hunts                                    ,False
1068,1068,1068,1.5126951091664568e+18,2022-04-09 07:33:13+00:00,['1512695109166456833'],@LaRedouteUK Birkenstock,, birkenstock,False
1072,1072,1072,1.512124856741114e+18,2022-04-07 17:47:14+00:00,['1512124856741113866'],@dobbies Gorgeous Easter treats in there ! 🐰🐣🐰,, gorgeous easter treats in there  ,False
1074,1074,1074,1.5121233779049882e+18,2022-04-07 17:41:21+00:00,['1512123377904988169'],@Visiondirect_UK Yummy 😋🐰 @HelenB_Coach,, yummy  ,False
1079,1079,1079,1.5121209837626532e+18,2022-04-07 17:31:51+00:00,['1512120983762653193'],@Inspired_Fam Wow this would be amazing 👶🏼🤞💙 @NaomiYasmin14,, wow this would be amazing  ,False
1082,1082,1082,1.512057437515305e+18,2022-04-07 13:19:20+00:00,['1512057437515304962'],@Tesco @MaltesersUK Maltesers #YoursForTheMaking,,  maltesers ,False
1085,1085,1085,1.5117366620905185e+18,2022-04-06 16:04:41+00:00,['1511736662090518531'],@Tesco @divinechocolate @LindtUK Divine #YoursForTheMaking,,   divine ,False
1086,1086,1086,1.5116473741874094e+18,2022-04-06 10:09:53+00:00,['1511647374187409413'],@Spotlight_NR @marksandspencer Percy Pigs 🐷,,  percy pigs ,False
1089,1089,1089,1.5116439814526607e+18,2022-04-06 09:56:24+00:00,['1511643981452660738'],@Cliffdickenson Easter egg hunt with my grandchildren 🐰🐣🐰,, easter egg hunt with my grandchildren ,False
1090,1090,1090,1.5116435052312822e+18,2022-04-06 09:54:31+00:00,['1511643505231282178'],@costcutter My sister @HelenB_Coach 🐰🐣🐰,, my sister  ,False
1092,1092,1092,1.5116431545036431e+18,2022-04-06 09:53:07+00:00,['1511643154503643147'],@bmstores New chairs for my garden 😄🙌🏼,, new chairs for my garden ,False
1094,1094,1094,1.5114885877449196e+18,2022-04-05 23:38:56+00:00,['1511488587744919553'],@TheRangeUK I’d love a surprise 🐰🐣🐰,, id love a surprise ,False
1096,1096,1096,1.5114871908780728e+18,2022-04-05 23:33:23+00:00,['1511487190878072841'],@PublicDesire Amazing prize ! 🤩🤩,, amazing prize  ,False
1099,1099,1099,1.5114236579308544e+18,2022-04-05 19:20:55+00:00,['1511423657930854412'],@holland_barrett Being almost recovered from Covid &amp; counting down the days til my holiday 🙌🏼 #tuesdayvibe,, being almost recovered from covid amp counting down the days til my holiday  ,False
1100,1100,1100,1.5114230168524964e+18,2022-04-05 19:18:22+00:00,['1511423016852496391'],@onestopstores @CadburyUK Accidentally ate a full bag the other day 🙈 they were delish 😋 but I’m VERY excited to try some more &amp; share with @HelenB_Coach   #OneStopCaramilk,,  accidentally ate a full bag the other day  they were delish  but im very excited to try some more amp share with    ,False
1102,1102,1102,1.5114213285360968e+18,2022-04-05 19:11:40+00:00,['1511421328536096774'],@Tesco @CadburyUK @GalaxyChocolate Cadbury #YoursForTheMaking                               🐰🐣🐰,,   cadbury                                ,False
1103,1103,1103,1.5112469285200978e+18,2022-04-05 07:38:40+00:00,['1511246928520097797'],@thehandbooknews Wow 🤩 fab giveaway 🎉🎉,, wow  fab giveaway ,False
1105,1105,1105,1.5110382606881792e+18,2022-04-04 17:49:29+00:00,['1511038260688179202'],@TastyBone_UK Poppy would love this 🐾 https://t.co/CdJIvTNfMG,, poppy would love this  ,False
1109,1109,1109,1.5109550759795917e+18,2022-04-04 12:18:56+00:00,['1510955075979591688'],@HisenseUK @leedsunited 2-0 to Leeds ⚽️ 🤞,,   to leeds  ,False
1112,1112,1112,1.5107397490441708e+18,2022-04-03 22:03:19+00:00,['1510739749044170766'],@FragranceDirect Fab treat 🌸 🙌🏼,, fab treat  ,False
1114,1114,1114,1.510706006975824e+18,2022-04-03 19:49:14+00:00,['1510706006975823876'],@hampers Lovely Easter treats 🐰🐣 @HelenB_Coach,, lovely easter treats  ,False
1116,1116,1116,1.510685088027132e+18,2022-04-03 18:26:06+00:00,['1510685088027131905'],@SheHairUK Fantastic giveaway ! 🙌🏼 🥰,, fantastic giveaway   ,False
1118,1118,1118,1.5106829026437612e+18,2022-04-03 18:17:25+00:00,['1510682902643761164'],@HisenseUK Wow what a treat ! Love #Bridgerton                               @NaomiYasmin14 @HelenB_Coach @AndreaGlassman  💙🤞🤞                              #Hisense,, wow what a treat  love                                                                  ,False
1119,1119,1119,1.5106474238274232e+18,2022-04-03 15:56:26+00:00,['1510647423827423235'],@dobbies Yummy 😋 🐣,, yummy  ,False
1121,1121,1121,1.5105831345254728e+18,2022-04-03 11:40:59+00:00,['1510583134525472775'],@deadmansfingers @asda Fab treat 🐣 #DeadMansFingers,,  fab treat  ,False
1124,1124,1124,1.5100262521278177e+18,2022-04-01 22:48:08+00:00,['1510026252127817729'],https://t.co/oail9fNykT,,,False
1125,1125,1125,1.5099444846326129e+18,2022-04-01 17:23:13+00:00,['1509944484632612873'],@superdrug Lovely 💕🤞,, lovely ,False
1128,1128,1128,1.5099441251052626e+18,2022-04-01 17:21:47+00:00,['1509944125105262599'],@bmstores Garden chairs 😊,, garden chairs ,False
1134,1134,1134,1.5094721790748344e+18,2022-03-31 10:06:26+00:00,['1509472179074834435'],@MeadowsHoney Wow perfect Easter treat ! 🐝 🐝 🍯 @HelenB_Coach,, wow perfect easter treat     ,False
1137,1137,1137,1.5094556095942e+18,2022-03-31 09:00:36+00:00,['1509455609594200065'],@protectyrbubble MacBook Pro #BubblyRiddles3,, macbook pro ,False
1139,1139,1139,1.5094554016029243e+18,2022-03-31 08:59:46+00:00,['1509455401602924547'],@Typhoo_Tea Typhoo #OOplease ☕️,, typhoo  ,False
1140,1140,1140,1.5092912652712468e+18,2022-03-30 22:07:33+00:00,['1509291265271246851'],@bmstores Last year 🤣,, last year ,False
1142,1142,1142,1.509290918154842e+18,2022-03-30 22:06:10+00:00,['1509290918154842114'],@WallisFashion @ImmersiveGatsby #WallisWeekendTreatWithGatsby          Perfect Precious Amazing 💕 https://t.co/9nrKXDF4ld,,            perfect precious amazing  ,False
1144,1144,1144,1.5092893419647672e+18,2022-03-30 21:59:55+00:00,['1509289341964767238'],@SpongeCakesLtd I Burn For You,, i burn for you,False
1146,1146,1146,1.509287921362346e+18,2022-03-30 21:54:16+00:00,['1509287921362345986'],@easyJetholidays @walkers_crisps @knossos_royal #OnlyOnHoliday .. build sandcastles &amp; relax on the beach 🏖 https://t.co/igzFJpHZU9,,     build sandcastles amp relax on the beach  ,False
1147,1147,1147,1.5091714011771085e+18,2022-03-30 14:11:15+00:00,['1509171401177108485'],@HughesDirect @BekoUK WOW 🤩 this would be an absolute godsend!!,,  wow  this would be an absolute godsend,False
1149,1149,1149,1.5091694697421005e+18,2022-03-30 14:03:35+00:00,['1509169469742100488'],@protectyrbubble Gaming Controller #BubblyRiddles2,, gaming controller ,False
1152,1152,1152,1.509105784554246e+18,2022-03-30 09:50:31+00:00,['1509105784554246146'],@SelcoBW @asprotools Wow this would be amazing ! @NaomiYasmin14,,  wow this would be amazing  ,False
1155,1155,1155,1.5087092495384822e+18,2022-03-29 07:34:50+00:00,['1508709249538482191'],@protectyrbubble Zero #BubblyRiddles1,, zero ,False
1158,1158,1158,1.5085679580288e+18,2022-03-28 22:13:23+00:00,['1508567958028800015'],@nationaltyres Wow this would be lovely  to share with my colleagues working the Easter weekend 🐰🐣 🐇 🍫,, wow this would be lovely  to share with my colleagues working the easter weekend   ,False
1165,1165,1165,1.5084456226297733e+18,2022-03-28 14:07:16+00:00,['1508445622629773318'],@JDSports @MatchroomBoxing @EddieHearn Josh Warrington #JDFighterOfTheNight 🥊,,   josh warrington  ,False
1167,1167,1167,1.5084441719039386e+18,2022-03-28 14:01:30+00:00,['1508444171903938562'],@SaversHB Lovely treat 🥰💕,, lovely treat ,False
1172,1172,1172,1.508346882531238e+18,2022-03-28 07:34:55+00:00,['1508346882531237893'],@rainbowdesigns1 So cute! #MothersDayGiveaway,, so cute ,False
1173,1173,1173,1.5082149727021466e+18,2022-03-27 22:50:45+00:00,['1508214972702146575'],@GiftBetterUK I’d treat my mum to a new garden chair #GiftBetter 🥰,, id treat my mum to a new garden chair  ,False
1174,1174,1174,1.508206426744836e+18,2022-03-27 22:16:47+00:00,['1508206426744836098'],@TNLUK @itvtakeaway @TUIUK Mexico 🇲🇽 #TNLNowBoarding,,   mexico  ,False
1176,1176,1176,1.507850643360432e+18,2022-03-26 22:43:02+00:00,['1507850643360432128'],@ABSOLUTUK Sounds delicious 🍹 @HelenB_Coach,, sounds delicious  ,False
1178,1178,1178,1.5078491796364165e+18,2022-03-26 22:37:13+00:00,['1507849179636416518'],@characterdotcom GROW,, grow,False
1180,1180,1180,1.507689436804522e+18,2022-03-26 12:02:27+00:00,['1507689436804521984'],@premestateswine Reginald Dwight 🤩,, reginald dwight ,False
1181,1181,1181,1.507689088341717e+18,2022-03-26 12:01:04+00:00,['1507689088341716995'],@vouchercodesuk @buyagift I’d take my Daughter @NaomiYasmin14 🥰,,  id take my daughter  ,False
1185,1185,1185,1.5073397322457866e+18,2022-03-25 12:52:51+00:00,['1507339732245786626'],@FairtradeUK @AldiUK @coopuk @LidlGB @waitrose Ooh yummy Easter treats 🐰 🐣 😋,,     ooh yummy easter treats   ,False
1191,1191,1191,1.50691839428472e+18,2022-03-24 08:58:37+00:00,['1506918394284720132'],@FirstStop_UK Seeing the baby lambs &amp; spring flowers https://t.co/syNANf0u1b,, seeing the baby lambs amp spring flowers ,False
1193,1193,1193,1.50689406864683e+18,2022-03-24 07:21:57+00:00,['1506894068646830080'],@CountryAttire Lovely treat for Mothers Day @NaomiYasmin14 🥰,, lovely treat for mothers day  ,False
1194,1194,1194,1.5067789692401336e+18,2022-03-23 23:44:35+00:00,['1506778969240133637'],@beauty_works Wow 🤩 fantastic treats 🙌🏼,, wow  fantastic treats ,False
1196,1196,1196,1.5067614479169495e+18,2022-03-23 22:34:58+00:00,['1506761447916949519'],@1CheshireCheese @foragefruits Perfect 👍 @HelenB_Coach @AndreaGlassman @NaomiYasmin14,,  perfect    ,False
1198,1198,1198,1.5067601557231903e+18,2022-03-23 22:29:50+00:00,['1506760155723190274'],@thehandbooknews Gorgeous goodies! Fab treat 🥰,, gorgeous goodies fab treat ,False
1200,1200,1200,1.5062395315105546e+18,2022-03-22 12:01:03+00:00,['1506239531510554628'],@Tullidistillery @HighlandChoc I’d share with @HelenB_Coach 🥃 🥰,,  id share with   ,False
1201,1201,1201,1.506020714490757e+18,2022-03-21 21:31:33+00:00,['1506020714490757122'],@MontyBojangles Lovely treat 🐣,, lovely treat ,False
1208,1208,1208,1.505936935851901e+18,2022-03-21 15:58:39+00:00,['1505936935851900938'],@GiftBetterUK @newlook Very thankful for my wonderful mum 🥰🌷 #GiftBetter https://t.co/E4pIgp7G6G,,  very thankful for my wonderful mum   ,False
1210,1210,1210,1.5056680913631724e+18,2022-03-20 22:10:21+00:00,['1505668091363172352'],@FragranceDirect Wow 🤩 amazing bundle !,, wow  amazing bundle ,False
1213,1213,1213,1.505667227017785e+18,2022-03-20 22:06:55+00:00,['1505667227017785348'],@love_prezzo @MalfyGin Fab treat for my lovely mum 🌸💕 @NaomiYasmin14,,  fab treat for my lovely mum  ,False
1215,1215,1215,1.505666600510407e+18,2022-03-20 22:04:26+00:00,['1505666600510406670'],@WrenKitchens Love to win for my  lovely mum 🥰💕,, love to win for my  lovely mum ,False
1217,1217,1217,1.5056661914651077e+18,2022-03-20 22:02:48+00:00,['1505666191465107462'],@BoilerCentral @CompareBoilers_ Would be fantastic ! @HelenB_Coach 🥰,,  would be fantastic   ,False
1222,1222,1222,1.5055735656467415e+18,2022-03-20 15:54:44+00:00,['1505573565646741507'],@Harrisbrushes Very handy 🤞 @HelenB_Coach @AndreaGlassman @france_sherrie,, very handy    ,False
1223,1223,1223,1.5055725913433907e+18,2022-03-20 15:50:52+00:00,['1505572591343390722'],@BoojaBooja #mothersdaybooja fab treat for my mum 🥰🥰 https://t.co/XnAjMQAJYb,,  fab treat for my mum  ,False
1230,1230,1230,1.5048159430208676e+18,2022-03-18 13:44:13+00:00,['1504815943020867584'],@characterdotcom Peppa,, peppa,False
1231,1231,1231,1.504815639659221e+18,2022-03-18 13:43:01+00:00,['1504815639659220993'],@AllRoundFun Would be so lovely @HelenB_Coach 🥰🤞🤞,, would be so lovely  ,False
1232,1232,1232,1.504581773656826e+18,2022-03-17 22:13:43+00:00,['1504581773656825857'],@POY_UK Warm bath &amp; a milky drink 😴 @HelenB_Coach #SleepAwarenessWeek,, warm bath amp a milky drink   ,False
1234,1234,1234,1.5045797992049664e+18,2022-03-17 22:05:52+00:00,['1504579799204966416'],@SupaLiteRoofs Fab giveaway ! 🍀🍀,, fab giveaway  ,False
1239,1239,1239,1.504226519945814e+18,2022-03-16 22:42:04+00:00,['1504226519945814023'],I entered this @OfficialALW #sweepstakes on #tunespeak. Follow the link below to enter &amp; help me win. https://t.co/vkU5OeUEBx,,i entered this   on  follow the link below to enter amp help me win ,False
1240,1240,1240,1.5042162553891758e+18,2022-03-16 22:01:16+00:00,['1504216255389175814'],@CraghoppersUK #craghoppers love this one ☺️ https://t.co/Ifoa5StDgu,,  love this one  ,False
1243,1243,1243,1.5042148019202335e+18,2022-03-16 21:55:30+00:00,['1504214801920233474'],@Kwik_Fit @MichelinTyres I would love to treat my other half to a little break away to celebrate our 10 year anniversary 🏝🥰🤞,,  i would love to treat my other half to a little break away to celebrate our  year anniversary ,False
1244,1244,1244,1.5042136397289677e+18,2022-03-16 21:50:53+00:00,['1504213639728967686'],What a day 🤦‍♀️,,what a day ,False
1249,1249,1249,1.5038020013097697e+18,2022-03-15 18:35:11+00:00,['1503802001309769730'],@holland_barrett All done 💚,, all done ,False
1258,1258,1258,1.50336172136013e+18,2022-03-14 13:25:40+00:00,['1503361721360130050'],@manairport @EMA_Airport @SarkHotel Wow fab treat 🥰 ✈️,,   wow fab treat  ,False
1264,1264,1264,1.5028853741458432e+18,2022-03-13 05:52:50+00:00,['1502885374145843202'],@JDSports @MatchroomBoxing Leigh Wood #JDFighterOfTheNight,,  leigh wood ,False
1268,1268,1268,1.5026985060578304e+18,2022-03-12 17:30:17+00:00,['1502698506057830405'],@TheRangeUK A new slow cooker 🥰 #RangeGiftGiveaway,, a new slow cooker  ,False
1272,1272,1272,1.5023434006909665e+18,2022-03-11 17:59:13+00:00,['1502343400690966533'],@superdrug @LOrealParisUK Fab giveaway ! 🥰,,  fab giveaway  ,False
1274,1274,1274,1.5019604804029071e+18,2022-03-10 16:37:38+00:00,['1501960480402907141'],@BoofleBoofle Gorgeous bundle of treats  💕🌸 💕,, gorgeous bundle of treats   ,False
1276,1276,1276,1.5012695753919816e+18,2022-03-08 18:52:13+00:00,['1501269575391981576'],@BeefeaterLondon I’d share with @HelenB_Coach 🍑 😋,, id share with   ,False
1279,1279,1279,1.5012683628814295e+18,2022-03-08 18:47:24+00:00,['1501268362881429505'],@AllRoundFun Wow this would so nice for my garden! @NaomiYasmin14 🌷💕,, wow this would so nice for my garden  ,False
1284,1284,1284,1.5011231726278943e+18,2022-03-08 09:10:28+00:00,['1501123172627894275'],https://t.co/rxXgFWJdDK,,,False
1285,1285,1285,1.501116489306448e+18,2022-03-08 08:43:55+00:00,['1501116489306447872'],@NisaLocally My lovely mum 🌸💕🥂,, my lovely mum ,False
