Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,nouns
270,270,1.558675513769861e+18,2022-08-14 04:42:55+00:00,['1558675513769861120'],@everywhereist I’ve seen photographic evidence of me in a harness type contraption. My understanding is that was necessary due to my special escape skills and speed.,ive seen photographic evidence harness type contraption understanding necessary due special escape skill speed,evidence harness type contraption escape skill speed 
271,271,1.5586749784424653e+18,2022-08-14 04:40:48+00:00,['1558674978442465281'],@more_contentpls You seem nice and not at all judgemental or passive aggressive.,seem nice judgemental passive aggressive,judgemental 
272,272,1.5586746340478976e+18,2022-08-14 04:39:26+00:00,['1558674634047897600'],@everywhereist So lazy to stop a small child from running off really fast and possibly hurting themselves. How could you?,lazy stop small child running really fast possibly hurting could,child 
273,273,1.5586735163919565e+18,2022-08-14 04:34:59+00:00,['1558673516391956480'],@mariamtokhi I don’t know but there’s definitely a divide. Following your thread with interest. 🙂,dont know definitely divide following thread interest,dont interest 
274,274,1.5586730315849728e+18,2022-08-14 04:33:04+00:00,['1558673031584972800'],@mariamtokhi Working class white people will stuff you to the gills and then everyone takes home the leftovers.,working class white people stuff gill everyone take home leftover,class everyone home leftover 
275,275,1.5586295913336218e+18,2022-08-14 01:40:27+00:00,['1558629591333621760'],"As a cancer patient I felt dismissed by doctors. As a doctor, I am desperate for the system to change https://t.co/XeXa0Bbylj",cancer patient felt dismissed doctor doctor desperate system change,cancer patient doctor doctor system change 
279,279,1.5583806779342193e+18,2022-08-13 09:11:21+00:00,['1558380677934219264'],@pauldutton1968 She’s quite the piece of work.,shes quite piece work,work 
280,280,1.558375250093822e+18,2022-08-13 08:49:47+00:00,['1558375250093821952'],@MoarToast Do! I used my very rusty schoolgirl German in Berlin a few years ago and people were so helpful. I think they appreciate the effort.,used rusty schoolgirl german berlin year ago people helpful think appreciate effort,berlin year effort 
283,283,1.5583031649062298e+18,2022-08-13 04:03:21+00:00,['1558303164906229762'],"@T1SydneyTrains All good, some bruises but could have been worse. It was a big wake up call.",good bruise could worse big wake call,bruise wake call 
284,284,1.5582999896629248e+18,2022-08-13 03:50:44+00:00,['1558299989662924800'],@TrainsInfo @T1SydneyTrains @TrackSAFE That was me on Monday. Staff were fantastic. Won’t run for a train again!,monday staff fantastic wont run train,staff wont run train 
286,286,1.5582842190756864e+18,2022-08-13 02:48:04+00:00,['1558284219075686401'],@iamfahimmalik @SkyNews You. You care.,care,care 
287,287,1.5582726382919434e+18,2022-08-13 02:02:02+00:00,['1558272638291943425'],"@iamfahimmalik @SBSNews You, because you bothered to respond.",bothered respond,respond 
289,289,1.5582368429607483e+18,2022-08-12 23:39:48+00:00,['1558236842960748544'],"@heatblair I’m guessing this is targeted at someone in particular, but you might want to remind yourself that very few people are 100% terrible. It’s ok to think, even if it’s uncomfortable.",guessing targeted someone particular might want remind people terrible think even uncomfortable,someone remind 
299,299,1.5580235041840988e+18,2022-08-12 09:32:04+00:00,['1558023504184098817'],Steel Magnolias on SBS World Movies right now. Excellent.,steel magnolia world movie right excellent,steel world movie excellent 
300,300,1.5579899906130248e+18,2022-08-12 07:18:54+00:00,['1557989990613024768'],"@eileenchongpoet Hmm. No good outcome. It sounds quite narcissistic. I’d withdraw, to be honest. You are important and your feelings shouldn’t be sacrificed for this persons.",hmm good outcome sound quite narcissistic withdraw honest important feeling shouldnt sacrificed person,outcome sound withdraw feeling shouldnt person 
301,301,1.557876899325522e+18,2022-08-11 23:49:31+00:00,['1557876899325521920'],"Perrottet got himself a real shit sandwich, didn't he?  What a sterling bunch of individuals.  What marvellous elected officials. What a shambles.  #Auspol #NSWPol",perrottet got real shit sandwich sterling bunch individual marvellous elected official shamble,perrottet shit sandwich sterling official 
305,305,1.5576997980732416e+18,2022-08-11 12:05:47+00:00,['1557699798073241600'],@ToshGreenslade You’ll be missed.,youll missed,youll 
309,309,1.557678328806789e+18,2022-08-11 10:40:28+00:00,['1557678328806789120'],@1KarenWyld I remember being simultaneously insulted &amp; delighted to get an over 50s discount on my home contents insurance.,remember simultaneously insulted amp delighted get discount home content insurance,amp get discount home content insurance 
311,311,1.5576284951648911e+18,2022-08-11 07:22:27+00:00,['1557628495164891136'],@AdsoMenk I love Geordi so much.  I know he was chief engineer but I think he had potential to take command roles a lot more than he did in TNG.,love geordi much know chief engineer think potential take command role lot tng,geordi engineer take command role lot tng 
312,312,1.5576232171198505e+18,2022-08-11 07:01:28+00:00,['1557623217119850497'],Captain La Forge.  You know it makes sense. #StarTrekTNG,captain forge know make sense,captain forge sense 
313,313,1.55762173804057e+18,2022-08-11 06:55:36+00:00,['1557621738040569856'],"Season 1 of TNG is a bit crap, but tonight, Geordi is in charge of the bridge.  Shit's about to get real. He should have had way more bridge time. #StarTrekTNG",season tng bit crap tonight geordi charge bridge shit's get real way bridge time,season tng bit tonight geordi charge bridge shit get way bridge time 
318,318,1.5573401108483072e+18,2022-08-10 12:16:31+00:00,['1557340110848307200'],"@MilletEater @imaanjoshi So who pays for the overheads, the building, the other staff, the insurance, etc? Doctors should be able to make a living. It’s not scamming. It’s running a business.",pay overhead building staff insurance etc doctor able make living scamming running business,pay overhead staff insurance etc doctor make living business 
320,320,1.557327119713448e+18,2022-08-10 11:24:53+00:00,['1557327119713447936'],And the mum is gorgeous too.,mum gorgeous,mum 
321,321,1.5573268122541875e+18,2022-08-10 11:23:40+00:00,['1557326812254187520'],OMG THE BABY IS TOO CUTE https://t.co/OoZfo6rHuU,omg baby cute,baby cute 
325,325,1.5573051624271585e+18,2022-08-10 09:57:38+00:00,['1557305162427158528'],@MoarToast Isn’t it glorious?,isnt glorious,
326,326,1.5573049582358733e+18,2022-08-10 09:56:50+00:00,['1557304958235873281'],"@2GB873 Ben’s not very bright then, is he?",ben bright,ben bright 
327,327,1.5572925866870907e+18,2022-08-10 09:07:40+00:00,['1557292586687090688'],@AdsoMenk Fucking disgusting.,fucking disgusting,
332,332,1.557108073034285e+18,2022-08-09 20:54:28+00:00,['1557108073034285056'],"@tonyposnanski You may have had that in the US but that’s not the UK experience, especially for us early Gen X people.",may thats experience especially early gen people,experience gen 
333,333,1.5571025093026488e+18,2022-08-09 20:32:22+00:00,['1557102509302648832'],"@fesshole Talk to her, you sullen lump. Communicate.",talk sullen lump communicate,talk lump communicate 
338,338,1.5569589199392315e+18,2022-08-09 11:01:48+00:00,['1556958919939231744'],So much of Grease is really problematic and I will die on this hill.,much grease really problematic die hill,grease die hill 
342,342,1.5568763734863667e+18,2022-08-09 05:33:47+00:00,['1556876373486366721'],@AmyThunig So sorry to hear this. Take care. ❤️,sorry hear take care,care 
343,343,1.556807326535123e+18,2022-08-09 00:59:25+00:00,['1556807326535122944'],@hughriminton @CNN Delicious. https://t.co/FNAwsXYFf7,delicious,
344,344,1.5568055012034028e+18,2022-08-09 00:52:10+00:00,['1556805501203402753'],@ItsBouquet I bet he’s never recovered from his mother putting him on solids and taking him off the breast.,bet never recovered mother putting solid taking breast,breast 
348,348,1.5566227206325166e+18,2022-08-08 12:45:51+00:00,['1556622720632516610'],@RishiSunak Maybe feed people first and make sure they can afford their power bills?,maybe feed people first make sure afford power bill,feed afford power bill 
350,350,1.5565805771299308e+18,2022-08-08 09:58:24+00:00,['1556580577129930754'],"Watching repeats of NCIS &amp; Gibbs was an arsehole to 99% of the women, especially the smart ones.",watching repeat ncis amp gibbs arsehole woman especially smart one,repeat ncis amp woman 
352,352,1.5565780303485542e+18,2022-08-08 09:48:16+00:00,['1556578030348554240'],@sandyosullivan So ignorant.,ignorant,ignorant 
353,353,1.5565397031257743e+18,2022-08-08 07:15:58+00:00,['1556539703125774337'],@sontology I laughed so hard.,laughed hard,
354,354,1.556539627942867e+18,2022-08-08 07:15:41+00:00,['1556539627942866944'],@annaspargoryan You found the beginnings of gills behind your ears?,found beginning gill behind ear,beginning gill ear 
356,356,1.556530400864129e+18,2022-08-08 06:39:01+00:00,['1556530400864129024'],@sandyosullivan Who in their right mind would think it’s ok to do that?,right mind would think,mind 
358,358,1.5562439557000847e+18,2022-08-07 11:40:47+00:00,['1556243955700084736'],"@fesshole Order two desserts then, you numpty.",order two dessert numpty,order dessert numpty 
359,359,1.5562423245394575e+18,2022-08-07 11:34:18+00:00,['1556242324539457536'],@bonnieprob I’m very sorry about your husband.,sorry husband,sorry husband 
360,360,1.556240955493466e+18,2022-08-07 11:28:52+00:00,['1556240955493466113'],"@rosieICM It’s a very distressing story all round. The family will lose the public’s sympathy very soon, I think.",distressing story round family lose public sympathy soon think,story family sympathy 
362,362,1.5562109172094198e+18,2022-08-07 09:29:30+00:00,['1556210917209419776'],@iainl7 @AdsoMenk I’m up to episode 7. Had a break and now I’m back in. Brilliant stuff.,episode break back brilliant stuff,episode break stuff 
363,363,1.5561516012574188e+18,2022-08-07 05:33:48+00:00,['1556151601257418752'],"@DavidandCooper @ccbcrn11 @TraumaSoapBoxes @joykimbrell @SaltyLikeSaline Who hurt you, sweetie?",hurt sweetie,hurt sweetie 
364,364,1.5561455164715377e+18,2022-08-07 05:09:37+00:00,['1556145516471537664'],"Sunday, in which I am engaged in binge watching #TheSandman",sunday engaged binge watching,binge 
367,367,1.5560166303204844e+18,2022-08-06 20:37:28+00:00,['1556016630320484352'],@Kathlee54882926 @NursingNotesUK How terribly Christian of you.,terribly christian,
368,368,1.555917556871209e+18,2022-08-06 14:03:47+00:00,['1555917556871208960'],"@simmogoesracing @Bluesy_Backbeat @nogulagsagain So you thought he meant he was going to work 365 days all year round, and 366 in a leap year? Really??",thought meant going work day year round leap year really,thought meant work day year round year 
370,370,1.5559124824428462e+18,2022-08-06 13:43:37+00:00,['1555912482442846209'],Sometimes you read something on Twitter and it’s so devoid of any real thought or compassion it makes you wonder if people have always been this stupid.,sometimes read something twitter devoid real thought compassion make wonder people always stupid,something compassion wonder 
371,371,1.55590823652796e+18,2022-08-06 13:26:45+00:00,['1555908236527960065'],@andrejpwalker @NHSEnglandLDN Seriously. Do better.,seriously better,
373,373,1.5559057133772636e+18,2022-08-06 13:16:44+00:00,['1555905713377263621'],@andrejpwalker @NHSEnglandLDN If you’d read any of the court documents you’d have saved yourself the embarrassment of tweeting this. But you do you.,youd read court document youd saved embarrassment tweeting,court document youd tweeting 
374,374,1.5558754339501138e+18,2022-08-06 11:16:24+00:00,['1555875433950113793'],@NoContextBrits I was never allowed on one. I can’t think why not.,never allowed one cant think,cant think 
375,375,1.555857568412881e+18,2022-08-06 10:05:25+00:00,['1555857568412880896'],Watched Lion earlier &amp; now I’m watching The Dog House and why am I doing this to myself? #PassTheTissues,watched lion earlier amp watching dog house,lion dog house 
377,377,1.5557387886344356e+18,2022-08-06 02:13:26+00:00,['1555738788634435585'],@HemeIsABlast @RyanMarino I imagine she thinks you pass it all as urine. If only.,imagine think pas urine,imagine 
378,378,1.5557268161027482e+18,2022-08-06 01:25:51+00:00,['1555726816102748160'],"@AstraKate The UK one. Shocked, I was, shocked.",one shocked shocked,
380,380,1.5557256854945423e+18,2022-08-06 01:21:22+00:00,['1555725685494542337'],The news reporter just pronounced the h in Birmingham and I need to speak to someone in their Pronunciation Department.,news reporter pronounced birmingham need speak someone pronunciation department,news reporter someone pronunciation department 
381,381,1.5557168971651686e+18,2022-08-06 00:46:26+00:00,['1555716897165168643'],"@BPepperfield @_celia_bedelia_ Have you got a mirror, poppet?",got mirror poppet,poppet 
385,385,1.5556632772205732e+18,2022-08-05 21:13:22+00:00,['1555663277220573185'],@lorrainemking I don’t understand how he’s had sex more than twice.,dont understand sex twice,dont sex twice 
386,386,1.5555838469133148e+18,2022-08-05 15:57:45+00:00,['1555583846913314817'],@CConcern You should be ashamed of yourselves.,ashamed,
387,387,1.5555760274639626e+18,2022-08-05 15:26:40+00:00,['1555576027463962624'],"@BBCNews Good. Let the poor lad go &amp; get the mother into therapy. Thoughts with everyone, including the hospital staff. This has gone on for way too long.",good let poor lad amp get mother therapy thought everyone including hospital staff gone way long,let therapy everyone staff way 
389,389,1.5555329716205978e+18,2022-08-05 12:35:35+00:00,['1555532971620597760'],@montie He wouldn’t survive the transfer. Wind your neck in.,wouldnt survive transfer wind neck,wouldnt transfer wind neck 
390,390,1.5554813822430904e+18,2022-08-05 09:10:35+00:00,['1555481382243090432'],"""Leland, we were just talking about you.  Everybody hates you.  Congratulations."" Love Georgiou. #StarTrekDiscovery",leland talking everybody hate congratulation love georgiou,leland everybody hate congratulation love georgiou 
391,391,1.5554751800212193e+18,2022-08-05 08:45:56+00:00,['1555475180021219328'],@DrKate_Miller Watching Discovery right now. 🖖,watching discovery right,discovery right 
392,392,1.555459324360954e+18,2022-08-05 07:42:56+00:00,['1555459324360953856'],@LiangRhea Egg custard? What’s not to like? Delicious!,egg custard whats like delicious,egg custard 
396,396,1.5553310019117548e+18,2022-08-04 23:13:02+00:00,['1555331001911754752'],@bevJacks @SimonCo59369736 @SholaMos1 @Tesco He read it in the Daily Mail.,read daily mail,mail 
399,399,1.5553076753446052e+18,2022-08-04 21:40:20+00:00,['1555307675344605184'],@AdsoMenk Not technically British?,technically british,
406,406,1.555154980998611e+18,2022-08-04 11:33:35+00:00,['1555154980998610945'],"@RobJPyne So sorry, Rob. Jenny had a kind face. I’m thinking of you.",sorry rob jenny kind face thinking,rob jenny kind face thinking 
407,407,1.5551477668167311e+18,2022-08-04 11:04:55+00:00,['1555147766816731136'],@MissBaileyWoof Such a cosy scene.,cosy scene,scene 
408,408,1.5551475464857313e+18,2022-08-04 11:04:02+00:00,['1555147546485731328'],@Asher_Wolf Big hugs.,big hug,hug 
409,409,1.5551166164797563e+18,2022-08-04 09:01:08+00:00,['1555116616479756288'],@theoliveranwar Yes. But it's not the one you think it is.,yes one think,think 
412,412,1.5549779598907884e+18,2022-08-03 23:50:10+00:00,['1554977959890788352'],It’s the little yip that does it. https://t.co/bfbXU22mT9,little yip doe,yip doe 
415,415,1.554952525098365e+18,2022-08-03 22:09:06+00:00,['1554952525098364928'],Chris Bowen taking zero prisoners in that interview.  And the first time in ages I've heard a policitician answer a question with one word - no. #Auspol @BreakfastNews,chris bowen taking zero prisoner interview first time age i've heard policitician answer question one word,chris bowen prisoner interview time age question word 
