,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text,withheld
1624,1624,1624,1.36737302639693e+18,2021-03-04 07:15:08+00:00,['1367373026396930055'],@bnegan7 How did it go? ❤️,
1625,1625,1625,1.367372532081451e+18,2021-03-04 07:13:10+00:00,['1367372532081451010'],@FitDiscreetLDN @LdnGymLad https://t.co/bDk0ocFkkG,
1626,1626,1626,1.3673720073740247e+18,2021-03-04 07:11:05+00:00,['1367372007374024706'],@iamRyan_ I hated it when It was £30! So dangerous :/,
1627,1627,1627,1.3673711083207516e+18,2021-03-04 07:07:31+00:00,['1367371108320751620'],@MarkFranklin123 I’ve had to try do mine myself (there’s a reason I haven’t put a picture up) 🤣,
1629,1629,1629,1.3670651267639788e+18,2021-03-03 10:51:39+00:00,['1367065126763978754'],@njvns I’ve heard such good things about this book :/ was going to read myself,
1630,1630,1630,1.3668806462038508e+18,2021-03-02 22:38:36+00:00,['1366880646203850756'],@the_smogs @Nath_2389 🤣🤣🤣 dick! 😘,
1631,1631,1631,1.3668338411602698e+18,2021-03-02 19:32:36+00:00,['1366833841160269824'],"@bluemoonstar I’ve had 2 pairs of these (bought another when lost my last pair) - good value, quality is great - I charge them once a week",
1632,1632,1632,1.3668335860920566e+18,2021-03-02 19:31:36+00:00,['1366833586092056578'],"@bluemoonstar Deal: KAMTRON Bluetooth Running Headphones, Marathon2 Wireless Earphones with Clear Voice Capture Technology,Echo Cancellation Microphone for Sports Black https://t.co/3T9CUaBGDD",
1633,1633,1633,1.3664920497767916e+18,2021-03-01 20:54:27+00:00,['1366492049776791557'],@mary_loves_dick @chibikuma83 Same babes https://t.co/EUICFMEIZ7,
1634,1634,1634,1.3664808281597174e+18,2021-03-01 20:09:52+00:00,['1366480828159717379'],@DionneGrant Stunning 😍,
1635,1635,1635,1.3664456076411167e+18,2021-03-01 17:49:54+00:00,['1366445607641116681'],@NationCymru What a shame - I love Porters :(,
1636,1636,1636,1.3664441181472973e+18,2021-03-01 17:43:59+00:00,['1366444118147297287'],@njvns I’ve had the chicken with red wine it’s gorgeous 😍,
1637,1637,1637,1.366441214808105e+18,2021-03-01 17:32:27+00:00,['1366441214808104960'],"@njvns 🤣 yes - lots of chaps enjoyed, erm the space of the rooms 😍",
1638,1638,1638,1.3664394195453215e+18,2021-03-01 17:25:19+00:00,['1366439419545321474'],@njvns @lllMIKEIII The little northern hotel. I’ve stayed there before - did it the job!,
1639,1639,1639,1.3664018066922127e+18,2021-03-01 14:55:51+00:00,['1366401806692212736'],@lllMIKEIII I’ve got £210 for 3 nights 🙆🏻‍♂️,
1641,1641,1641,1.3660042075983708e+18,2021-02-28 12:35:56+00:00,['1366004207598370817'],"@UKONSmember I haven't, but thanks I will now. :)",
1642,1642,1642,1.366003291675652e+18,2021-02-28 12:32:18+00:00,['1366003291675652097'],"@UKONSmember Hi, I'm having trouble joining. I signed up to become a member Friday but have not received any confirmation email, I also checked junk mail.",
1643,1643,1643,1.3659790336709837e+18,2021-02-28 10:55:54+00:00,['1365979033670983680'],@CalumS1991 I loved this!,
1644,1644,1644,1.3659644764287304e+18,2021-02-28 09:58:04+00:00,['1365964476428730370'],@CrossyTweets Gorgeous 😍 🐷,
1645,1645,1645,1.3659595154773115e+18,2021-02-28 09:38:21+00:00,['1365959515477311489'],@buteraxmaraj @outfromthezone Was looking for this post 🤣 💀,
1646,1646,1646,1.3659563904775823e+18,2021-02-28 09:25:56+00:00,['1365956390477582337'],@mxtijshr Urgh this weirdo again 😬,
1647,1647,1647,1.3657432535559823e+18,2021-02-27 19:19:00+00:00,['1365743253555982344'],@drewbiedoo72 Agreed! Rank!,
1648,1648,1648,1.365742840823894e+18,2021-02-27 19:17:22+00:00,['1365742840823894026'],@djn2911 I currently work 4 x 9.5 hrs it’s perfect,
1649,1649,1649,1.3655955639709532e+18,2021-02-27 09:32:08+00:00,['1365595563970953219'],@mcordish Gorgeous! What’s his name? 😍,
1651,1651,1651,1.3655913270654607e+18,2021-02-27 09:15:18+00:00,['1365591327065460738'],@ScotlandsAnd @keano81 There was no reason to decline the request at all.,
1653,1653,1653,1.3655905124938793e+18,2021-02-27 09:12:04+00:00,['1365590512493879300'],@gobshitechris Didn’t someone say that tall tops didn’t exist?,
1654,1654,1654,1.365430972783747e+18,2021-02-26 22:38:07+00:00,['1365430972783747077'],@Kingmaxmi @ThornsPerfected No pic was needed 🙄,
1655,1655,1655,1.36543030307917e+18,2021-02-26 22:35:27+00:00,['1365430303079170049'],@GatzReborn Omg who could be arsed 🤣 💤,
1657,1657,1657,1.3650094105741883e+18,2021-02-25 18:42:58+00:00,['1365009410574188545'],@stewnotstu It’s a good thing! 😍 💪🏻,
1658,1658,1658,1.365009256072831e+18,2021-02-25 18:42:21+00:00,['1365009256072830978'],@stewnotstu https://t.co/Xq99LBtymD,
1659,1659,1659,1.3646442787319972e+18,2021-02-24 18:32:04+00:00,['1364644278731997186'],@majrav How does one become a ‘regular’ if you are never allowed in,
1660,1660,1660,1.3646436253390766e+18,2021-02-24 18:29:28+00:00,['1364643625339076616'],@migratingartco Frank the pig cat helped himself to our grub 🙃 https://t.co/oIyXlYzoXw,
1662,1662,1662,1.3641833833294316e+18,2021-02-23 12:00:38+00:00,['1364183383329431552'],@bunnah87 @GatzReborn @sixthemusical It’s so good!!,
1664,1664,1664,1.3635869213903462e+18,2021-02-21 20:30:30+00:00,['1363586921390346241'],@LeonjWard My older bro is too 🤦🏻‍♂️ Thinks it’s a scam,
1665,1665,1665,1.3635186781390807e+18,2021-02-21 15:59:20+00:00,['1363518678139080707'],"@mary_loves_dick I know right, fuck all the way off",
1666,1666,1666,1.3632206931066511e+18,2021-02-20 20:15:15+00:00,['1363220693106651137'],Just watched I Care A Lot - so good!,
1667,1667,1667,1.363079641838334e+18,2021-02-20 10:54:46+00:00,['1363079641838333952'],"@HARAMEDIC That’s awful. I asked loads of questions as a HCA, and now as a nurse, I’m happy to answer any questions my HCA has for me :/ - We should all be helping each other",
1669,1669,1669,1.362119435285373e+18,2021-02-17 19:19:14+00:00,['1362119435285372928'],@scottygb Omg 😍,
1670,1670,1670,1.3621186872983798e+18,2021-02-17 19:16:16+00:00,['1362118687298379783'],@Matt_in_London I’m hoping someone will do Jill Tyrell https://t.co/FCfHo77X0I,
1671,1671,1671,1.3619282531544635e+18,2021-02-17 06:39:33+00:00,['1361928253154463744'],@Julian5News @shane_reaction_ How awful 🙁,
1672,1672,1672,1.3619262234930053e+18,2021-02-17 06:31:29+00:00,['1361926223493005314'],@michellevisage My all time favourite 😍,
1673,1673,1673,1.3618050727751926e+18,2021-02-16 22:30:05+00:00,['1361805072775192578'],@THOMLS We’re on ep 4!,
1674,1674,1674,1.3614381989127414e+18,2021-02-15 22:12:15+00:00,['1361438198912741378'],@lukebbz She’s trying to get gorilla girl famous 🙄,
1675,1675,1675,1.361437632958521e+18,2021-02-15 22:10:00+00:00,['1361437632958521347'],@GatzReborn Oooh delicious 👏🏻,
1676,1676,1676,1.3611912247917363e+18,2021-02-15 05:50:52+00:00,['1361191224791736321'],@BBCNews Very sad. R.I.P.,
1677,1677,1677,1.3610234039316234e+18,2021-02-14 18:44:00+00:00,['1361023403931623434'],@the_smogs 🤣,
1678,1678,1678,1.361011748434817e+18,2021-02-14 17:57:41+00:00,['1361011748434817025'],@ryanam95 Stunning 😻😻,
1680,1680,1680,1.3609285814430597e+18,2021-02-14 12:27:13+00:00,['1360928581443059712'],@LeonjWard @gdiddlydog @natashafineart 🤣🤣,
1681,1681,1681,1.3609278298783375e+18,2021-02-14 12:24:14+00:00,['1360927829878337538'],@birchpolypore @bradleyelstub https://t.co/XOoVhNjrW2,
1682,1682,1682,1.3609239388937585e+18,2021-02-14 12:08:46+00:00,['1360923938893758466'],@gdiddlydog @LeonjWard,
1683,1683,1683,1.3609229666625372e+18,2021-02-14 12:04:54+00:00,['1360922966662537218'],@EgglestonMathew I got one recently... took me a while to get to used to it after having windows for years.. but I love it 😍,
