,Unnamed: 0,id,created_at,edit_history_tweet_ids,text
1974,1974,1.3547285022060708e+18,2021-01-28 09:50:19+00:00,['1354728502206070784'],
1975,1975,1.35472815278694e+18,2021-01-28 09:48:55+00:00,['1354728152786939904'],"@Greenmantales @HolmesNik @Karenlovecheese @susanstanwix Do you call working at 300% capacity in ICU, dealing with multiple deaths in one day and all whilst in cheap and nasty ppe- “just doing the job they are paid for”!!! Give your head a shake."
1976,1976,1.354727392279933e+18,2021-01-28 09:45:54+00:00,['1354727392279932929'],
1977,1977,1.3547273058899272e+18,2021-01-28 09:45:33+00:00,['1354727305889927169'],There are wonderful humans in this country 🥰 https://t.co/Z5anEPqRca
1978,1978,1.3547269597004718e+18,2021-01-28 09:44:11+00:00,['1354726959700471816'],
1979,1979,1.3547268723163218e+18,2021-01-28 09:43:50+00:00,['1354726872316321795'],Absofuckinlutely - MSM in this country are so far right Ghengis Khan wouldn’t support them 🤬🤬🤬 https://t.co/gte4QsZbBs
1980,1980,1.3547264406972908e+18,2021-01-28 09:42:07+00:00,['1354726440697290753'],
1981,1981,1.3547256562659533e+18,2021-01-28 09:39:00+00:00,['1354725656265953280'],
1982,1982,1.3547252873307955e+18,2021-01-28 09:37:32+00:00,['1354725287330795522'],
1983,1983,1.354724535636025e+18,2021-01-28 09:34:33+00:00,['1354724535636025344'],
1984,1984,1.3547244218235576e+18,2021-01-28 09:34:06+00:00,['1354724421823557633'],
1985,1985,1.3547243018160824e+18,2021-01-28 09:33:37+00:00,['1354724301816082432'],Accurate assessment I would suggest. https://t.co/xf5bADbDwF
1986,1986,1.3547236462338662e+18,2021-01-28 09:31:01+00:00,['1354723646233866241'],
1987,1987,1.354721228444074e+18,2021-01-28 09:21:25+00:00,['1354721228444073986'],@GayCatDad1 @wrenasaurus Absolutely. Opposition - don’t make me laugh 🤬🤬🤬
1988,1988,1.354720970402095e+18,2021-01-28 09:20:23+00:00,['1354720970402095105'],@wrenasaurus @Defiant_Android I’ll join you 🤬🤬🤬
1989,1989,1.3547207920938598e+18,2021-01-28 09:19:40+00:00,['1354720792093859844'],@Erimus81 @bearycarey1 If you go to Scotland you get a “filled roll” 🤣🤣
1990,1990,1.354720623277318e+18,2021-01-28 09:19:00+00:00,['1354720623277318148'],
1991,1991,1.3547204692456366e+18,2021-01-28 09:18:24+00:00,['1354720469245636608'],@HathorGoddess @reece_dinsdale Absolutely. My go to news channel now is @CNN - not perfect but love the way they challenge politicians and experts. Otherwise I give @Channel4News an occasional look.
