Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
1627,1.4796107852571156e+18,2022-01-08 00:27:55+00:00,['1479610785257115653'],The adrenaline come down is here and my oh my do I not feel good. Besties ima need a couple days to relax,the adrenaline come down is here and my oh my do i not feel good besties ima need a couple days to relax,True,False
1628,1.4795746345635758e+18,2022-01-07 22:04:16+00:00,['1479574634563575809'],@jemalkiinlove @plymouthbus Isn’t it just?! It’s really put a downer on such a lovely day. They usually cancel one route but not the other. It’s a simple ask to not be put into situations where safety is at risk.,  isn’t it just it’s really put a downer on such a lovely day they usually cancel one route but not the other it’s a simple ask to not be put into situations where safety is at risk,True,False
1629,1.4795484725419868e+18,2022-01-07 20:20:19+00:00,['1479548472541986817'],"I understand you are low on drivers and can only change things when necessary. However, removing both the 40 &amp; 41 isolates an entire area (42A doesn’t cover us). Cancel either the 40 or 41, not both. I know it says be kind, but I can’t be when you put my safety into question. https://t.co/2GtKZU4qul",i understand you are low on drivers and can only change things when necessary however removing both the 40 amp 41 isolates an entire area 42a doesn’t cover us cancel either the 40 or 41 not both i know it says be kind but i can’t be when you put my safety into question ,True,False
1630,1.4795478377424732e+18,2022-01-07 20:17:47+00:00,['1479547837742473227'],"It’s dark and cold. The unpredictable change had me panicked and almost sent me into a meltdown. I’m young and scared. Spending over 30 mins walking the rest of the journey home, constantly looking over my shoulder in fear.",it’s dark and cold the unpredictable change had me panicked and almost sent me into a meltdown i’m young and scared spending over 30 mins walking the rest of the journey home constantly looking over my shoulder in fear,True,False
1631,1.479546639618646e+18,2022-01-07 20:13:02+00:00,['1479546639618646021'],"A massive thank you to @plymouthbus for leaving me to walk home alone in the dark this evening after cancelling the only bus services that gets me home. As a result, leaving me to get the 42A part of the journey… which, didn’t stop where promised by the driver…",a massive thank you to  for leaving me to walk home alone in the dark this evening after cancelling the only bus services that gets me home as a result leaving me to get the 42a part of the journey… which didn’t stop where promised by the driver…,True,False
1632,1.4794212387244155e+18,2022-01-07 11:54:44+00:00,['1479421238724415493'],"@StephenHeywoo15 @RichardBurgon I’d beg to differ. We do get a crisis in the winter, but never to this extent. https://t.co/m7oi1FKA3m",  i’d beg to differ we do get a crisis in the winter but never to this extent ,True,False
1633,1.479105409809977e+18,2022-01-06 14:59:44+00:00,['1479105409809977345'],"@TRPlymouth hi there! Regarding this, are visors included? My grandma and I are coming tomorrow and she feels more comfortable with a visor than a mask. Thank you 😊 https://t.co/uQ9T9j6OJW", hi there regarding this are visors included my grandma and i are coming tomorrow and she feels more comfortable with a visor than a mask thank you  ,True,False
1634,1.4791033513043067e+18,2022-01-06 14:51:34+00:00,['1479103351304306695'],"News just in, Cornwall ain’t in the westcountry apparently 🤷‍♀️ https://t.co/Z0zgifTZgS",news just in cornwall ain’t in the westcountry apparently  ,True,False
1637,1.4787500044917391e+18,2022-01-05 15:27:29+00:00,['1478750004491739138'],"Someone get Boris a bucket, he’s spewing shit #PMQs",someone get boris a bucket he’s spewing shit ,True,False
1638,1.478746398287876e+18,2022-01-05 15:13:09+00:00,['1478746398287876100'],"Angela Raynor, keep going. Boris’ blood pressure is clearly soaring already. Keep the pressure on him. #PMQs",angela raynor keep going boris’ blood pressure is clearly soaring already keep the pressure on him ,True,False
1639,1.478743713627132e+18,2022-01-05 15:02:29+00:00,['1478743713627131913'],I rarely tune in to #PMQs but I’m interested to see how this plays out,i rarely tune in to  but i’m interested to see how this plays out,True,False
1640,1.4786846430460805e+18,2022-01-05 11:07:46+00:00,['1478684643046080514'],74 minutes! The worst in the country by a mile. This is just unbelievable. https://t.co/kd5dfJ6nDu,74 minutes the worst in the country by a mile this is just unbelievable ,True,False
1642,1.4784240819806126e+18,2022-01-04 17:52:23+00:00,['1478424081980612610'],"@DragoelXart Oh, a dude from the sun asked about energy bills and saying how Boris said prices wouldn’t rise (or something along those lines) from Brexit and instead would be lowered. Basically calling him a liar.", oh a dude from the sun asked about energy bills and saying how boris said prices wouldn’t rise or something along those lines from brexit and instead would be lowered basically calling him a liar,True,False
1643,1.4784215507265823e+18,2022-01-04 17:42:20+00:00,['1478421550726582279'],I hate The Sun but oh that was a spicy question  #DowningStreetBriefing,i hate the sun but oh that was a spicy question  ,True,False
1645,1.47773062621218e+18,2022-01-02 19:56:50+00:00,['1477730626212179972'],"@FromageFrey Ugh, what a nightmare! Love that for you 🙄😂

Hope you aren’t feeling too rough, Rona ain’t pleasant."," ugh what a nightmare love that for you 

hope you aren’t feeling too rough rona ain’t pleasant",True,False
1646,1.4777299734232474e+18,2022-01-02 19:54:15+00:00,['1477729973423247363'],"@FromageFrey I think there’s a number your can phone regarding covid, not entirely sure what one it is though. Might be worth having a little search. Must be real confusing!", i think there’s a number your can phone regarding covid not entirely sure what one it is though might be worth having a little search must be real confusing,True,False
1647,1.477711263446745e+18,2022-01-02 18:39:54+00:00,['1477711263446745094'],"@Shania_Rhi A lot of us already laugh at our suffering and trauma anyway. What’s a comedian gonna do? 

“Hi, I’m Michael McIntyre your prescribed comedian. You get flashbacks to *insert traumatic event*? Hahah that’s fucking hilarious, sucks to be you” huh? 😶"," a lot of us already laugh at our suffering and trauma anyway what’s a comedian gonna do 

“hi i’m michael mcintyre your prescribed comedian you get flashbacks to insert traumatic event hahah that’s fucking hilarious sucks to be you” huh ",True,False
1650,1.477079134492889e+18,2022-01-01 00:48:03+00:00,['1477079134492889090'],Happy new year and all that.,happy new year and all that,True,False
1651,1.476619363331412e+18,2021-12-30 18:21:05+00:00,['1476619363331411977'],@soberexists Hand me my trophy now then, hand me my trophy now then,True,False
1652,1.4766167276896788e+18,2021-12-30 18:10:36+00:00,['1476616727689678851'],"@soberexists Ayyeeee let’s go! Keep breaking them in hun, wear them around the house a lot. Also, they sell socks that help reduce the rub on your ankles", ayyeeee let’s go keep breaking them in hun wear them around the house a lot also they sell socks that help reduce the rub on your ankles,True,False
1653,1.476591434446905e+18,2021-12-30 16:30:06+00:00,['1476591434446905351'],"@soberexists Honestly, just tell them you’re anxious and they’re totally fine. Staff are super understanding and will take as long as you need them to.", honestly just tell them you’re anxious and they’re totally fine staff are super understanding and will take as long as you need them to,True,False
1654,1.4765805219458335e+18,2021-12-30 15:46:44+00:00,['1476580521945833482'],"@soberexists (Also, contact your doctors surgery to see if they do boosters. Way quicker than vaccination centres).", also contact your doctors surgery to see if they do boosters way quicker than vaccination centres,True,False
1655,1.4765780780632187e+18,2021-12-30 15:37:01+00:00,['1476578078063218698'],@soberexists Had mine on Tuesday. Arm hurts today still but the tiredness is starting to wear off. Just have painkillers ready for the first couple days and lots of rest., had mine on tuesday arm hurts today still but the tiredness is starting to wear off just have painkillers ready for the first couple days and lots of rest,True,False
1656,1.476573977128616e+18,2021-12-30 15:20:44+00:00,['1476573977128615940'],"@McDonaldsUK @ubereats_uk I’m feeling a little rough after my booster, could do with a little treat 🥺",  i’m feeling a little rough after my booster could do with a little treat ,True,False
1658,1.476511526848811e+18,2021-12-30 11:12:34+00:00,['1476511526848811009'],"@TibbsEsq @teachechick @kath_trout @RealMattLucas Exactly. They just want to do whatever and want it to be left at that, not realising that their actions have impacted others.",    exactly they just want to do whatever and want it to be left at that not realising that their actions have impacted others,True,False
1659,1.4764917152299254e+18,2021-12-30 09:53:51+00:00,['1476491715229925376'],"@teachechick @kath_trout @RealMattLucas Exactly. There is freedom of choice in terms of getting it, however there is not freedom from consequence. So they have every right to not get vaccinated, however they are not exempt from the repercussions of their actions.",   exactly there is freedom of choice in terms of getting it however there is not freedom from consequence so they have every right to not get vaccinated however they are not exempt from the repercussions of their actions,True,False
1660,1.4763236009866895e+18,2021-12-29 22:45:49+00:00,['1476323600986689540'],"@JackPellowe @CarrieHFletcher Same here! Also, Carrie, where is that beautiful jumper from?! Genuinely adore it!",  same here also carrie where is that beautiful jumper from genuinely adore it,True,False
1661,1.4763003516535237e+18,2021-12-29 21:13:26+00:00,['1476300351653523462'],"@JackPellowe @CarrieHFletcher We’re both giggling way too much, we are way too in sync hahah! Thank you so much Carrie, much love to you and the family 💛",  we’re both giggling way too much we are way too in sync hahah thank you so much carrie much love to you and the family ,True,False
1662,1.4762980534726902e+18,2021-12-29 21:04:18+00:00,['1476298053472690187'],"@CarrieHFletcher you may have just done 2 cameos for both @JackPellowe and myself. What you may not know is that neither of us had a clue 😂

Thank you so much 😂💛 https://t.co/SVxAgMisQd"," you may have just done 2 cameos for both  and myself what you may not know is that neither of us had a clue 

thank you so much  ",True,False
1663,1.4758738817056563e+18,2021-12-28 16:58:48+00:00,['1475873881705656320'],"@Vixki_ The mad thing is, often I try to be kind in my replies but it’s always met with anger and hate. I’m sorry you’ve had a similar experience, some people are too stuck in their ways and do not think of the consequences of their actions.", the mad thing is often i try to be kind in my replies but it’s always met with anger and hate i’m sorry you’ve had a similar experience some people are too stuck in their ways and do not think of the consequences of their actions,True,False
1664,1.4757646401645978e+18,2021-12-28 09:44:43+00:00,['1475764640164597763'],Besties be feeling sick with anxiety this morning let’s go,besties be feeling sick with anxiety this morning let’s go,True,False
1665,1.47548834447385e+18,2021-12-27 15:26:49+00:00,['1475488344473849865'],"@Vixki_ Oh they certainly thrive off it, it gives them attention = money. Some of the people in those comments are vile. Had firsthand experience of a couple people there wishing death on me for getting vaccinated. It’s actually so disgusting.", oh they certainly thrive off it it gives them attention  money some of the people in those comments are vile had firsthand experience of a couple people there wishing death on me for getting vaccinated it’s actually so disgusting,True,False
