id,created_at,edit_history_tweet_ids,text,clean_text,non_english
1.360574770006405e+18,2021-02-13 13:01:18+00:00,['1360574770006405123'],"@RishiSunak Growing up I never thought I would be in this job (because I wanted to be a Fighter pilot)

I'm honoured that I became a head teacher committed to making a positive change to vulnerable children

It's been incredibly tough as the GVT seem more concerned with formal assessments",growing never thought would job wanted fighter pilot i'm honoured became head teacher committed making positive change vulnerable child incredibly tough gvt seem concerned formal assessment,False
1.3602767495615652e+18,2021-02-12 17:17:04+00:00,['1360276749561565184'],Beautiful sky this morning https://t.co/9Tv8IZolZq,beautiful sky morning,False
1.3602730243107963e+18,2021-02-12 17:02:16+00:00,['1360273024310796289'],"Gorgeous, beautiful sky this morning @ Salford and Eccles https://t.co/VhFMD8PmQJ",gorgeous beautiful sky morning salford eccles,False
1.3599759219110257e+18,2021-02-11 21:21:41+00:00,['1359975921911025664'],@llewelyn20 He should abandon the comb over too 🤦🏻‍♀️ #gettingmyprioritiesright,abandon comb,False
1.359559149026214e+18,2021-02-10 17:45:35+00:00,['1359559149026213894'],"Very proud of this lad who has just had glowing reports from his 6th form tutors, especially in these challenging times. #dedicated #determined #independent #gifted #clever #talented @OBK_03 
Well done big lad ❤️👍💪 https://t.co/4ZKQAAB2El",proud lad ha glowing report th form tutor especially challenging time well done big lad,False
1.3595587292309135e+18,2021-02-10 17:43:55+00:00,['1359558729230913536'],Just posted a photo @ Bolton https://t.co/dLsU6alOey,posted photo bolton,False
1.3584773757056532e+18,2021-02-07 18:07:00+00:00,['1358477375705653249'],When you hear an aeroplane for the first time in absolutely ages... https://t.co/0dJSsRpoDA,hear aeroplane first time absolutely age,False
1.3584767794853435e+18,2021-02-07 18:04:38+00:00,['1358476779485343751'],When you hear an aeroplane for the first time in absolutely ages... @ Bolton https://t.co/M4lQyE3oEx,hear aeroplane first time absolutely age bolton,False
1.358160796300284e+18,2021-02-06 21:09:01+00:00,['1358160796300283918'],@sueperkins #dragon 🐉                        You were just brilliant. Had no idea that it was you ❤️,brilliant idea wa,False
1.3581426778213704e+18,2021-02-06 19:57:02+00:00,['1358142677821370368'],Just posted a photo https://t.co/qdxLfj1iQT,posted photo,False
1.358118839616082e+18,2021-02-06 18:22:18+00:00,['1358118839616081921'],Red Berry French tart #teachjotobake https://t.co/sbqhpmeqhw,red berry french tart,False
1.3581182893403013e+18,2021-02-06 18:20:07+00:00,['1358118289340301314'],Red Berry French tart #teachjotobake @ Bolton https://t.co/kZUNRaT8An,red berry french tart bolton,False
1.358118288618758e+18,2021-02-06 18:20:07+00:00,['1358118288618758144'],Red Berry French tart #teachjotobake @ Bolton https://t.co/J5A0GfE3dt,red berry french tart bolton,False
1.3578467193718825e+18,2021-02-06 00:21:00+00:00,['1357846719371882497'],Thank you Cheryl 💪👍 @ Rivington Pike https://t.co/DKwPkCa2lY,thank cheryl rivington pike,False
1.3574379948908872e+18,2021-02-04 21:16:52+00:00,['1357437994890887171'],@mrsunsworth35 Got it all wrong https://t.co/UgG4e5azB1,got wrong,False
1.3574373680269926e+18,2021-02-04 21:14:23+00:00,['1357437368026992643'],@mrsunsworth35 Was Lord Of The Dance 71?,wa lord dance,False
1.3570851267196436e+18,2021-02-03 21:54:42+00:00,['1357085126719643657'],@mrsunsworth35 Autumn Days was number 7,autumn day wa number,False
1.3570850053783798e+18,2021-02-03 21:54:13+00:00,['1357085005378379778'],@MrGPrimary I’m not pregnant either https://t.co/PsWL6UKapn,im pregnant either,False
1.357057557710463e+18,2021-02-03 20:05:09+00:00,['1357057557710462977'],Just posted a photo https://t.co/COOYIt4uwR,posted photo,False
1.3570572235628298e+18,2021-02-03 20:03:49+00:00,['1357057223562829829'],https://t.co/TT2Yui8Igz,,False
1.3570432467997164e+18,2021-02-03 19:08:17+00:00,['1357043246799716352'],@branwenjeffreys What are we paying @GavinWilliamson for??,paying,False
1.356611617883046e+18,2021-02-02 14:33:08+00:00,['1356611617883045890'],"So thankful 
@BritishArmy @NHSuk @SalfordCouncil 
You’re doing a terrific job https://t.co/z3tBHYrWLL",thankful youre terrific job,False
1.3566112606206362e+18,2021-02-02 14:31:43+00:00,['1356611260620636163'],"So thankful 
Well done to the @mysalford @britisharmy @nhsengland 
You are doing a terrific job @ Salford and Eccles https://t.co/5HGEfg5gnW",thankful well done terrific job salford eccles,False
1.3560046025131377e+18,2021-01-31 22:21:05+00:00,['1356004602513137667'],https://t.co/aA4huAbWtO,,False
1.3560044562701844e+18,2021-01-31 22:20:30+00:00,['1356004456270184450'],Just posted a photo https://t.co/1MWralHFFW,posted photo,False
1.3559431934692147e+18,2021-01-31 18:17:04+00:00,['1355943193469214726'],https://t.co/6DOxUkNVXW Please support my very talented friend if you can. It’s a lovely book 🎃 https://t.co/TqH3asBXf2,please support talented friend lovely book,False
1.355942184864854e+18,2021-01-31 18:13:03+00:00,['1355942184864854023'],Just posted a photo https://t.co/zk0PnuSOEx,posted photo,False
1.3559418306936873e+18,2021-01-31 18:11:39+00:00,['1355941830693687299'],https://t.co/6DOxUkNVXW Please support my very talented friend if you can. It’s a lovely book 🎃,please support talented friend lovely book,False
1.355938033934209e+18,2021-01-31 17:56:34+00:00,['1355938033934209027'],Not the prettiest cake but should taste good #teachjotobake https://t.co/qeP7YRqQwz,prettiest cake taste good,False
1.3559376005116068e+18,2021-01-31 17:54:50+00:00,['1355937600511606787'],Not the prettiest cake but should taste good #teachjotobake https://t.co/ASOe7Nq1gH,prettiest cake taste good,False
1.3559009451258143e+18,2021-01-31 15:29:11+00:00,['1355900945125814278'],Been busy making triple choc muffins and delivering the passion fruit ice cream cake #teachjotobake https://t.co/Wd3ux1YA4M,busy making triple choc muffin delivering passion fruit ice cream cake,False
1.3558361547220787e+18,2021-01-31 11:11:44+00:00,['1355836154722078722'],https://t.co/ybXLlsfPKZ,,False
1.3558361188732887e+18,2021-01-31 11:11:35+00:00,['1355836118873288704'],https://t.co/fOClITgOHu,,False
1.3558359344580567e+18,2021-01-31 11:10:51+00:00,['1355835934458056705'],Stole this too. 💪❤️ https://t.co/7AxeA542OY,stole,False
1.355835744288469e+18,2021-01-31 11:10:06+00:00,['1355835744288468992'],Stole this. Worth sharing https://t.co/xenbIyT6FH,stole worth sharing,False
1.3558332902263276e+18,2021-01-31 11:00:21+00:00,['1355833290226327554'],"@EMCUK @halfon4harlowMP @CommonsEd So vaccinate education staff. If the first 4 groups will be done by mid Feb, vaccinate ALL front line staff next",vaccinate education staff first group done mid feb vaccinate front line staff next,False
1.3558288922972897e+18,2021-01-31 10:42:52+00:00,['1355828892297289729'],"@brendan_saxton @KateGreenSU @Keir_Starmer It’s not the whole answer or the panacea but it would enable schools to stay open. 25,000 teachers have isolated Sept -Dec",whole answer panacea would enable school stay open teacher isolated sept dec,False
1.355598846974374e+18,2021-01-30 19:28:45+00:00,['1355598846974373890'],@Headteacherchat Lenny Henry,lenny henry,False
1.3555987312661832e+18,2021-01-30 19:28:17+00:00,['1355598731266183168'],Really pleased for your staff. Now let’s hope it gets expanded for every school https://t.co/hNWLI5q4dM,really pleased staff let hope get expanded every school,False
1.355204849038553e+18,2021-01-29 17:23:09+00:00,['1355204849038553091'],Thank you Lizzie - now children across Salford can enjoy your book xxx @ Salford and Eccles https://t.co/bEWoEaRe7J,thank lizzie child across salford enjoy book xxx salford eccles,False
1.3551945592366285e+18,2021-01-29 16:42:15+00:00,['1355194559236628482'],@Nigella_Lawson ‘s passion fruit ice cream cake. Ready for coconut caramel sauce tomorrow #teachjotobake https://t.co/XDNpGqdJ1W,passion fruit ice cream cake ready coconut caramel sauce tomorrow,False
1.3551939781409792e+18,2021-01-29 16:39:57+00:00,['1355193978140979202'],Nigella’s passion fruit and Cointreau ice cream cake. Be ready for coconut cream sauce tomorrow #teachjotobake @ Bolton https://t.co/lWGOTIXX78,nigella passion fruit cointreau ice cream cake ready coconut cream sauce tomorrow bolton,False
1.354886061005144e+18,2021-01-28 20:16:24+00:00,['1354886061005144064'],@PJB3Cats can’t wait I’m sure https://t.co/n0S0lJX4UH,cant wait im sure,False
1.3548851753443287e+18,2021-01-28 20:12:53+00:00,['1354885175344328704'],"@Childlessness So so sorry 
Sending you my love and prayers",sorry sending love prayer,False
1.3545042425984696e+18,2021-01-27 18:59:11+00:00,['1354504242598469637'],Be the light in the darkness https://t.co/hnToExuKpa,light darkness,False
1.3544582428695675e+18,2021-01-27 15:56:24+00:00,['1354458242869567488'],"@DPDgroup_news I have cctv of your delivery driver arrive, post the card through the door and drive off. All in 35 seconds. Didn’t knock or ring the door bell. We paid for next day delivery for the item. Who do I contact?",cctv delivery driver arrive post card door drive second didnt knock ring door bell paid next day delivery item contact,False
1.3541157348724818e+18,2021-01-26 17:15:24+00:00,['1354115734872481792'],Very sobering. #StayAtHome #protectthenhsstaff #protectschoolstaff #protectallfrontlineworkers #savelives https://t.co/nMZ0gDbwIS,sobering,False
1.3538003032090255e+18,2021-01-25 20:21:59+00:00,['1353800303209025536'],https://t.co/Ezjo5lWHra,,False
1.3537993867158487e+18,2021-01-25 20:18:20+00:00,['1353799386715848704'],https://t.co/hIDkEAikOv,,False
1.3537536861834363e+18,2021-01-25 17:16:44+00:00,['1353753686183436289'],@SoVeryBritish Dry January veganuary,dry january veganuary,False
1.3537512708096e+18,2021-01-25 17:07:09+00:00,['1353751270809600000'],"@AntWadebridge @BBCNews @tes @neu @neu @tes have the info 
Context there",info context,False
1.353745210581381e+18,2021-01-25 16:43:04+00:00,['1353745210581381121'],2/2 likely than the general population. Will you support the vaccine for school staff so we are safe in the workplace? #notqueuejumping #vaccinatefirst I am your constituent,likely general population support vaccine school staff safe workplace constituent,False
1.3537446336883712e+18,2021-01-25 16:40:46+00:00,['1353744633688371205'],"@CGreenUK 1/2 
I can see that you are a supporter of the @UsforThemUK campaign. You are also my MP. Are you advocating that schools should fully open without vaccinating teachers? @neu @tes data shows that primary staff are 6x more like to get Covid than children and 333% more",see supporter campaign also mp advocating school fully open without vaccinating teacher data show primary staff x like get covid child,False
